Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.9842283,116.30981659999999,0,121.4,39889.282662037,2009-03-17,06:47:02
1,39.9842483,116.30981329999999,0,121.4,39889.2830902778,2009-03-17,06:47:39
2,39.9843166,116.30980659999999,0,121.4,39889.283125,2009-03-17,06:47:42
3,39.984375,116.3097999,0,121.4,39889.2831481481,2009-03-17,06:47:44
4,39.9844266,116.30976329999999,0,121.4,39889.2831712963,2009-03-17,06:47:46
5,39.984441600000004,116.30965659999998,0,121.4,39889.2831944444,2009-03-17,06:47:48
6,39.9844383,116.30951499999999,0,121.4,39889.283217592594,2009-03-17,06:47:50
7,39.9844349,116.30936329999999,0,121.4,39889.2832407407,2009-03-17,06:47:52
8,39.984425,116.3092216,0,121.4,39889.2832638889,2009-03-17,06:47:54
9,39.984421600000005,116.3090666,0,121.4,39889.283287037004,2009-03-17,06:47:56
10,39.984415000000006,116.30890330000001,0,121.4,39889.2833101852,2009-03-17,06:47:58
11,39.9844,116.30873329999999,0,121.4,39889.283333333304,2009-03-17,06:48:00
12,39.9843766,116.308555,0,121.4,39889.2833564815,2009-03-17,06:48:02
13,39.9844483,116.30830990000001,0,121.4,39889.283379629596,2009-03-17,06:48:04
14,39.9844583,116.3080899,0,124.7,39889.2834027778,2009-03-17,06:48:06
15,39.98447,116.3078683,0,124.7,39889.283425925896,2009-03-17,06:48:08
16,39.9844616,116.30766990000001,0,124.7,39889.2834490741,2009-03-17,06:48:10
17,39.9844583,116.3074616,0,124.7,39889.2834722222,2009-03-17,06:48:12
18,39.9844783,116.3072483,0,124.7,39889.2834953704,2009-03-17,06:48:14
19,39.9844799,116.3070133,0,124.7,39889.2835185185,2009-03-17,06:48:16
20,39.98447,116.30675330000001,0,124.7,39889.2835416667,2009-03-17,06:48:18
21,39.9844533,116.306495,0,124.7,39889.2835648148,2009-03-17,06:48:20
22,39.9844383,116.30625,0,124.7,39889.283587963,2009-03-17,06:48:22
23,39.984429999999996,116.30600659999999,0,124.7,39889.283611111096,2009-03-17,06:48:24
24,39.984421600000005,116.30579159999999,0,128.0,39889.2836342593,2009-03-17,06:48:26
25,39.984429999999996,116.3055649,0,131.2,39889.2836574074,2009-03-17,06:48:28
26,39.9844199,116.30532659999999,0,131.2,39889.2836805556,2009-03-17,06:48:30
27,39.9844016,116.30505829999998,0,134.5,39889.2837037037,2009-03-17,06:48:32
28,39.984384999999996,116.3047549,0,134.5,39889.283726851805,2009-03-17,06:48:34
29,39.984393299999994,116.30443989999999,0,134.5,39889.28375,2009-03-17,06:48:36
30,39.9843833,116.3041233,0,134.5,39889.2837731481,2009-03-17,06:48:38
31,39.9843633,116.30380659999999,0,134.5,39889.2837962963,2009-03-17,06:48:40
32,39.984359999999995,116.30347330000001,0,134.5,39889.2838194444,2009-03-17,06:48:42
33,39.9843816,116.30311329999999,0,131.2,39889.283842592595,2009-03-17,06:48:44
34,39.984336600000006,116.3014666,0,134.5,39889.283958333304,2009-03-17,06:48:54
35,39.984315,116.30121329999999,0,134.5,39889.2839814815,2009-03-17,06:48:56
36,39.984319899999996,116.30096329999999,0,134.5,39889.2840046296,2009-03-17,06:48:58
37,39.9843183,116.3007216,0,134.5,39889.2840277778,2009-03-17,06:49:00
38,39.9843183,116.30045829999999,0,137.8,39889.2840509259,2009-03-17,06:49:02
39,39.984286600000004,116.30023329999999,0,141.1,39889.2840740741,2009-03-17,06:49:04
40,39.9842683,116.30001159999999,0,141.1,39889.284097222204,2009-03-17,06:49:06
41,39.9842516,116.2997733,0,141.1,39889.2841203704,2009-03-17,06:49:08
42,39.984221600000005,116.2995433,0,144.4,39889.284143518504,2009-03-17,06:49:10
43,39.9841916,116.2993033,0,144.4,39889.2841666667,2009-03-17,06:49:12
44,39.9841533,116.29906329999999,0,144.4,39889.284189814796,2009-03-17,06:49:14
45,39.9841383,116.2988033,0,144.4,39889.284212963,2009-03-17,06:49:16
46,39.984120000000004,116.29858159999999,0,144.4,39889.284236111096,2009-03-17,06:49:18
47,39.9841283,116.2983399,0,144.4,39889.2842592593,2009-03-17,06:49:20
48,39.9841433,116.29809329999999,0,147.6,39889.2842824074,2009-03-17,06:49:22
49,39.9841799,116.29783490000001,0,147.6,39889.2843055556,2009-03-17,06:49:24
50,39.984241600000004,116.29761,0,164.0,39889.2843287037,2009-03-17,06:49:26
51,39.9842649,116.29753999999998,0,167.3,39889.2843518518,2009-03-17,06:49:28
52,39.984333299999996,116.2975466,0,170.6,39889.284375,2009-03-17,06:49:30
53,39.9844066,116.29757990000002,0,170.6,39889.2843981481,2009-03-17,06:49:32
54,39.9844333,116.2976249,0,167.3,39889.284421296295,2009-03-17,06:49:34
55,39.9844333,116.2976483,0,164.0,39889.284456018504,2009-03-17,06:49:37
56,39.9844283,116.297665,0,160.8,39889.2844907407,2009-03-17,06:49:40
57,39.984418299999994,116.29768,0,160.8,39889.2845486111,2009-03-17,06:49:45
58,39.9847666,116.2980616,0,160.8,39889.2847106481,2009-03-17,06:49:59
59,39.9848299,116.29809329999999,0,160.8,39889.284733796296,2009-03-17,06:50:01
60,39.9849266,116.29803159999999,0,160.8,39889.2847569444,2009-03-17,06:50:03
61,39.9849716,116.2980199,0,160.8,39889.284780092596,2009-03-17,06:50:05
62,39.9850066,116.29797830000001,0,160.8,39889.2848032407,2009-03-17,06:50:07
63,39.9848133,116.2977716,0,160.8,39889.284837963,2009-03-17,06:50:10
64,39.9847399,116.29775159999998,0,160.8,39889.2848611111,2009-03-17,06:50:12
65,39.984663299999994,116.29770330000001,0,164.0,39889.2848842593,2009-03-17,06:50:14
66,39.9847433,116.2976916,0,164.0,39889.284907407404,2009-03-17,06:50:16
67,39.98492,116.2976149,0,167.3,39889.2849421296,2009-03-17,06:50:19
68,39.985023299999995,116.29758829999999,0,167.3,39889.2849768519,2009-03-17,06:50:22
69,39.985118299999996,116.2976033,0,167.3,39889.2850115741,2009-03-17,06:50:25
70,39.9852383,116.2975483,0,167.3,39889.285046296296,2009-03-17,06:50:28
71,39.985355,116.29752990000001,0,170.6,39889.2851157407,2009-03-17,06:50:34
72,39.985365,116.29748329999998,0,170.6,39889.2851736111,2009-03-17,06:50:39
73,39.9853783,116.2975199,0,170.6,39889.2852083333,2009-03-17,06:50:42
74,39.9853883,116.29753829999999,0,170.6,39889.2852430556,2009-03-17,06:50:45
75,39.9853583,116.29753159999999,0,170.6,39889.285277777795,2009-03-17,06:50:48
76,39.9853233,116.29758329999999,0,167.3,39889.2853125,2009-03-17,06:50:51
77,39.985293299999995,116.2975699,0,167.3,39889.285347222205,2009-03-17,06:50:54
78,39.9852633,116.29753159999999,0,167.3,39889.2853819444,2009-03-17,06:50:57
79,39.9852316,116.2975033,0,167.3,39889.2854166667,2009-03-17,06:51:00
80,39.985209999999995,116.29745829999999,0,170.6,39889.2854513889,2009-03-17,06:51:03
81,39.9852016,116.2974216,0,170.6,39889.2854861111,2009-03-17,06:51:06
82,39.9851816,116.29735990000002,0,170.6,39889.2862731481,2009-03-17,06:52:14
83,39.9851966,116.29735330000001,0,170.6,39889.2863078704,2009-03-17,06:52:17
84,39.9852083,116.2973466,0,170.6,39889.2863425926,2009-03-17,06:52:20
85,39.9852083,116.2973466,0,170.6,39889.286354166696,2009-03-17,06:52:21
86,39.985209999999995,116.2973449,0,170.6,39889.2863773148,2009-03-17,06:52:23
87,39.985223299999994,116.29733829999999,0,170.6,39889.286412037,2009-03-17,06:52:26
88,39.9852416,116.2973233,0,170.6,39889.2864467593,2009-03-17,06:52:29
89,39.985293299999995,116.29729990000001,0,170.6,39889.2864814815,2009-03-17,06:52:32
90,39.985293299999995,116.29728829999999,0,170.6,39889.2865162037,2009-03-17,06:52:35
91,39.9852649,116.29728829999999,0,170.6,39889.2865509259,2009-03-17,06:52:38
92,39.9852616,116.2972783,0,170.6,39889.2865856481,2009-03-17,06:52:41
93,39.9853116,116.29724990000001,0,170.6,39889.2866203704,2009-03-17,06:52:44
94,39.9853483,116.2972399,0,170.6,39889.2866550926,2009-03-17,06:52:47
95,39.9853966,116.29723490000002,0,170.6,39889.2866898148,2009-03-17,06:52:50
96,39.9853233,116.2972733,0,170.6,39889.2901851852,2009-03-17,06:57:52
97,39.9853233,116.2972733,0,170.6,39889.2905092593,2009-03-17,06:58:20
98,39.9853266,116.2972699,0,170.6,39889.2905324074,2009-03-17,06:58:22
99,39.98534,116.2972699,0,170.6,39889.2905671296,2009-03-17,06:58:25
100,39.98534,116.2972699,0,170.6,39889.291111111095,2009-03-17,06:59:12
101,39.98534,116.2972666,0,170.6,39889.2911342593,2009-03-17,06:59:14
102,39.985336600000004,116.29728159999999,0,170.6,39889.2911689815,2009-03-17,06:59:17
103,39.985313299999994,116.2972633,0,170.6,39889.2912152778,2009-03-17,06:59:21
104,39.985295,116.29724159999999,0,170.6,39889.291238425896,2009-03-17,06:59:23
105,39.985268299999994,116.29720490000001,0,170.6,39889.2912731481,2009-03-17,06:59:26
106,39.9852383,116.2971533,0,170.6,39889.2913194444,2009-03-17,06:59:30
107,39.985225,116.2971416,0,170.6,39889.291342592594,2009-03-17,06:59:32
108,39.9852316,116.2971683,0,170.6,39889.2920138889,2009-03-17,07:00:30
109,39.98521160000001,116.2971466,0,170.6,39889.292048611096,2009-03-17,07:00:33
110,39.98521160000001,116.29713659999999,0,170.6,39889.2920833333,2009-03-17,07:00:36
111,39.985223299999994,116.29713659999999,0,170.6,39889.2921180556,2009-03-17,07:00:39
112,39.985215000000004,116.297155,0,170.6,39889.292280092595,2009-03-17,07:00:53
113,39.9852049,116.2971783,0,170.6,39889.2923148148,2009-03-17,07:00:56
114,39.9851916,116.2971966,0,170.6,39889.292349537005,2009-03-17,07:00:59
115,39.9851533,116.2972166,0,170.6,39889.2923842593,2009-03-17,07:01:02
116,39.9851766,116.29717990000002,0,170.6,39889.2924189815,2009-03-17,07:01:05
