Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.9814733,116.3086533,0,295.3,39903.271712963,2009-03-31,06:31:16
1,39.9814733,116.3086533,0,295.3,39903.2717592593,2009-03-31,06:31:20
2,39.981466600000005,116.3086533,0,295.3,39903.2717824074,2009-03-31,06:31:22
3,39.9814516,116.3086533,0,295.3,39903.2718287037,2009-03-31,06:31:26
4,39.9814383,116.3086533,0,295.3,39903.2718634259,2009-03-31,06:31:29
5,39.981421600000004,116.3086533,0,298.6,39903.2718981481,2009-03-31,06:31:32
6,39.981409899999996,116.30865490000001,0,298.6,39903.2719328704,2009-03-31,06:31:35
7,39.9813916,116.30865490000001,0,298.6,39903.2719675926,2009-03-31,06:31:38
8,39.9813383,116.30865490000001,0,301.8,39903.2720023148,2009-03-31,06:31:41
9,39.9812849,116.30865829999999,0,301.8,39903.272037037,2009-03-31,06:31:44
10,39.9812399,116.30866,0,305.1,39903.2720601852,2009-03-31,06:31:46
11,39.981209899999996,116.3086616,0,305.1,39903.2720949074,2009-03-31,06:31:49
12,39.98125,116.3087066,0,278.9,39903.2721296296,2009-03-31,06:31:52
13,39.9812483,116.30873159999999,0,269.0,39903.2721527778,2009-03-31,06:31:54
14,39.981139899999995,116.30874329999999,0,282.2,39903.2721875,2009-03-31,06:31:57
15,39.981065,116.30875490000001,0,285.4,39903.2722106481,2009-03-31,06:31:59
16,39.9810083,116.30880659999998,0,295.3,39903.2722337963,2009-03-31,06:32:01
17,39.9810333,116.3089499,0,282.2,39903.2722569444,2009-03-31,06:32:03
18,39.9810933,116.30915490000001,0,272.3,39903.2722800926,2009-03-31,06:32:05
19,39.9811699,116.3092933,0,265.7,39903.2723032407,2009-03-31,06:32:07
20,39.981193299999994,116.30945829999999,0,252.6,39903.2723263889,2009-03-31,06:32:09
21,39.981218299999995,116.30958829999999,0,249.3,39903.272349537,2009-03-31,06:32:11
22,39.981235,116.30968659999999,0,242.8,39903.2723726852,2009-03-31,06:32:13
23,39.9812466,116.30975490000002,0,236.2,39903.2723958333,2009-03-31,06:32:15
24,39.9812616,116.3097983,0,236.2,39903.2724189815,2009-03-31,06:32:17
25,39.9812783,116.3098383,0,232.9,39903.2725810185,2009-03-31,06:32:31
26,39.9812783,116.30987160000001,0,232.9,39903.2726157407,2009-03-31,06:32:34
27,39.9812783,116.30987160000001,0,232.9,39903.2726736111,2009-03-31,06:32:39
28,39.9812799,116.30987830000001,0,232.9,39903.272696759304,2009-03-31,06:32:41
29,39.9812816,116.3099166,0,232.9,39903.2727314815,2009-03-31,06:32:44
30,39.9812833,116.30995990000001,0,232.9,39903.2727662037,2009-03-31,06:32:47
31,39.9812849,116.30998659999999,0,232.9,39903.2728009259,2009-03-31,06:32:50
32,39.981286600000004,116.3100216,0,229.7,39903.2728356481,2009-03-31,06:32:53
33,39.981286600000004,116.31003159999999,0,229.7,39903.2731712963,2009-03-31,06:33:22
34,39.981288299999996,116.31005490000001,0,229.7,39903.2732060185,2009-03-31,06:33:25
35,39.981288299999996,116.31010829999998,0,229.7,39903.273240740695,2009-03-31,06:33:28
36,39.981291600000006,116.3101716,0,229.7,39903.2732638889,2009-03-31,06:33:30
37,39.98129,116.31026489999999,0,229.7,39903.273287037,2009-03-31,06:33:32
38,39.981266600000005,116.31035659999999,0,226.4,39903.2733101852,2009-03-31,06:33:34
39,39.981198299999996,116.3104133,0,226.4,39903.2733333333,2009-03-31,06:33:36
40,39.9810916,116.31043829999999,0,226.4,39903.2733564815,2009-03-31,06:33:38
41,39.9809633,116.310445,0,226.4,39903.2733796296,2009-03-31,06:33:40
42,39.980815,116.31045659999998,0,226.4,39903.2734027778,2009-03-31,06:33:42
43,39.980656599999996,116.3104633,0,226.4,39903.2734259259,2009-03-31,06:33:44
44,39.9804883,116.3104666,0,226.4,39903.2734490741,2009-03-31,06:33:46
45,39.980305,116.31047659999999,0,226.4,39903.2734722222,2009-03-31,06:33:48
46,39.9801266,116.3104899,0,223.1,39903.2734953704,2009-03-31,06:33:50
47,39.9799516,116.3104983,0,223.1,39903.2735185185,2009-03-31,06:33:52
48,39.9797799,116.3105133,0,219.8,39903.2735416667,2009-03-31,06:33:54
49,39.97959,116.31053159999999,0,219.8,39903.2735648148,2009-03-31,06:33:56
50,39.979383299999995,116.31055659999998,0,216.5,39903.273587963,2009-03-31,06:33:58
51,39.979223299999994,116.3105783,0,216.5,39903.2736111111,2009-03-31,06:34:00
52,39.97911989999999,116.3106166,0,216.5,39903.273634259305,2009-03-31,06:34:02
53,39.97901829999999,116.3106416,0,213.3,39903.2736574074,2009-03-31,06:34:04
54,39.978913299999995,116.31065990000002,0,213.3,39903.2736805556,2009-03-31,06:34:06
55,39.9788333,116.31066489999999,0,210.0,39903.2737037037,2009-03-31,06:34:08
56,39.9787916,116.31066659999999,0,210.0,39903.2737268518,2009-03-31,06:34:10
57,39.9787683,116.3106733,0,206.7,39903.2737615741,2009-03-31,06:34:13
58,39.978761600000006,116.31067990000001,0,206.7,39903.2737962963,2009-03-31,06:34:16
59,39.978761600000006,116.31067990000001,0,206.7,39903.2738078704,2009-03-31,06:34:17
60,39.9787599,116.31067990000001,0,206.7,39903.2738310185,2009-03-31,06:34:19
61,39.978711600000004,116.3106833,0,206.7,39903.273865740695,2009-03-31,06:34:22
62,39.9786499,116.310685,0,206.7,39903.2738888889,2009-03-31,06:34:24
63,39.9785799,116.3106833,0,206.7,39903.273912037,2009-03-31,06:34:26
64,39.978516600000006,116.3106833,0,206.7,39903.2739351852,2009-03-31,06:34:28
65,39.978486600000004,116.3106833,0,203.4,39903.2739583333,2009-03-31,06:34:30
66,39.978486600000004,116.3106833,0,203.4,39903.2739814815,2009-03-31,06:34:32
67,39.9784816,116.3106833,0,203.4,39903.2740046296,2009-03-31,06:34:34
68,39.978421600000004,116.31067990000001,0,203.4,39903.2740277778,2009-03-31,06:34:36
69,39.9783416,116.3106733,0,203.4,39903.2740509259,2009-03-31,06:34:38
70,39.9782399,116.31066489999999,0,203.4,39903.2740740741,2009-03-31,06:34:40
71,39.978139899999995,116.31065490000002,0,203.4,39903.2740972222,2009-03-31,06:34:42
72,39.9780549,116.3106449,0,203.4,39903.2741203704,2009-03-31,06:34:44
73,39.9779666,116.310635,0,203.4,39903.2741435185,2009-03-31,06:34:46
74,39.9778649,116.3106233,0,203.4,39903.2741666667,2009-03-31,06:34:48
75,39.977759999999996,116.31061329999999,0,203.4,39903.2741898148,2009-03-31,06:34:50
76,39.97766,116.31060829999998,0,203.4,39903.274212963,2009-03-31,06:34:52
77,39.9775616,116.31060659999999,0,203.4,39903.2742361111,2009-03-31,06:34:54
78,39.9774783,116.31061159999999,0,203.4,39903.2742592593,2009-03-31,06:34:56
79,39.9774399,116.31061499999998,0,200.1,39903.2742824074,2009-03-31,06:34:58
80,39.9774083,116.31061499999998,0,200.1,39903.2743171296,2009-03-31,06:35:01
81,39.9773783,116.31061329999999,0,193.6,39903.274351851804,2009-03-31,06:35:04
82,39.9773266,116.31060829999998,0,196.9,39903.2743865741,2009-03-31,06:35:07
83,39.977258299999995,116.31061499999998,0,193.6,39903.2744212963,2009-03-31,06:35:10
84,39.9771966,116.31063329999999,0,193.6,39903.274444444396,2009-03-31,06:35:12
85,39.9771199,116.31065,0,193.6,39903.2744675926,2009-03-31,06:35:14
86,39.977036600000005,116.31066489999999,0,193.6,39903.274490740696,2009-03-31,06:35:16
87,39.9769483,116.3106833,0,193.6,39903.2745138889,2009-03-31,06:35:18
88,39.976859999999995,116.3106933,0,193.6,39903.274537037,2009-03-31,06:35:20
89,39.9767816,116.31070829999999,0,190.3,39903.2745601852,2009-03-31,06:35:22
90,39.976723299999996,116.31071999999999,0,190.3,39903.2745833333,2009-03-31,06:35:24
91,39.9766716,116.31072659999998,0,190.3,39903.2746064815,2009-03-31,06:35:26
92,39.9766299,116.31072659999998,0,190.3,39903.2746296296,2009-03-31,06:35:28
93,39.97659829999999,116.31072830000001,0,190.3,39903.2749305556,2009-03-31,06:35:54
94,39.9765466,116.3107416,0,190.3,39903.2749537037,2009-03-31,06:35:56
95,39.9764833,116.31075659999999,0,190.3,39903.274976851804,2009-03-31,06:35:58
96,39.9764133,116.31077659999998,0,190.3,39903.275,2009-03-31,06:36:00
97,39.9763316,116.3107999,0,190.3,39903.275023148104,2009-03-31,06:36:02
98,39.9762516,116.3108216,0,190.3,39903.2750462963,2009-03-31,06:36:04
99,39.9761766,116.3108416,0,190.3,39903.2750694444,2009-03-31,06:36:06
100,39.9761083,116.31086,0,190.3,39903.2750925926,2009-03-31,06:36:08
101,39.976046600000004,116.31087659999999,0,190.3,39903.2751157407,2009-03-31,06:36:10
102,39.9759933,116.31089329999999,0,190.3,39903.2751388889,2009-03-31,06:36:12
103,39.9759466,116.31090659999998,0,190.3,39903.275162037,2009-03-31,06:36:14
104,39.9759066,116.3109183,0,193.6,39903.2751851852,2009-03-31,06:36:16
105,39.975871600000005,116.3109283,0,193.6,39903.2752083333,2009-03-31,06:36:18
106,39.9758266,116.31094159999999,0,193.6,39903.2752430556,2009-03-31,06:36:21
107,39.9757999,116.3109449,0,193.6,39903.2752777778,2009-03-31,06:36:24
108,39.9757999,116.3109449,0,193.6,39903.2755092593,2009-03-31,06:36:44
109,39.9757933,116.3109449,0,193.6,39903.2755324074,2009-03-31,06:36:46
110,39.97578,116.31094660000001,0,193.6,39903.275613425896,2009-03-31,06:36:53
111,39.9757183,116.31095829999998,0,193.6,39903.2756481481,2009-03-31,06:36:56
112,39.9756899,116.310965,0,193.6,39903.2756712963,2009-03-31,06:36:58
113,39.975625,116.3109749,0,193.6,39903.2757060185,2009-03-31,06:37:01
114,39.975536600000005,116.31098329999999,0,193.6,39903.2757291667,2009-03-31,06:37:03
115,39.9754399,116.31100829999998,0,193.6,39903.2757523148,2009-03-31,06:37:05
116,39.975364899999995,116.31102990000001,0,193.6,39903.275775463,2009-03-31,06:37:07
117,39.9752616,116.31106489999999,0,193.6,39903.275798611096,2009-03-31,06:37:09
118,39.975134999999995,116.311105,0,193.6,39903.2758217593,2009-03-31,06:37:11
119,39.9749833,116.31115159999999,0,193.6,39903.2758449074,2009-03-31,06:37:13
120,39.9748266,116.3111999,0,193.6,39903.2758680556,2009-03-31,06:37:15
121,39.974661600000005,116.3112533,0,193.6,39903.2758912037,2009-03-31,06:37:17
122,39.9744966,116.3113166,0,193.6,39903.275914351805,2009-03-31,06:37:19
123,39.9743316,116.31138329999999,0,193.6,39903.2759375,2009-03-31,06:37:21
124,39.9741816,116.3114483,0,193.6,39903.2759606481,2009-03-31,06:37:23
125,39.9740249,116.31152659999998,0,193.6,39903.2759837963,2009-03-31,06:37:25
126,39.9738633,116.31161329999999,0,193.6,39903.2760069444,2009-03-31,06:37:27
127,39.9737033,116.31168329999998,0,196.9,39903.276030092595,2009-03-31,06:37:29
128,39.9735599,116.31173659999999,0,196.9,39903.2760532407,2009-03-31,06:37:31
