Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.961008299999996,116.40117830000001,0,232.9,39900.1246064815,2009-03-28,02:59:26
1,39.961008299999996,116.40117830000001,0,232.9,39900.1246296296,2009-03-28,02:59:28
2,39.9609533,116.4011983,0,232.9,39900.1246643519,2009-03-28,02:59:31
3,39.9608766,116.4012233,0,232.9,39900.1246875,2009-03-28,02:59:33
4,39.9607683,116.40123159999999,0,232.9,39900.1247106481,2009-03-28,02:59:35
5,39.9606416,116.40123490000002,0,232.9,39900.1247337963,2009-03-28,02:59:37
6,39.960491600000005,116.40123999999999,0,232.9,39900.1247569444,2009-03-28,02:59:39
7,39.9603183,116.4012716,0,232.9,39900.1247800926,2009-03-28,02:59:41
8,39.9601599,116.40128659999999,0,232.9,39900.124803240695,2009-03-28,02:59:43
9,39.9599949,116.40129990000001,0,229.7,39900.1248263889,2009-03-28,02:59:45
10,39.9598166,116.4013366,0,229.7,39900.124849537,2009-03-28,02:59:47
11,39.9596233,116.40138,0,229.7,39900.1248726852,2009-03-28,02:59:49
12,39.9594283,116.4014033,0,229.7,39900.1248958333,2009-03-28,02:59:51
13,39.959245,116.4013699,0,226.4,39900.1249189815,2009-03-28,02:59:53
14,39.9590549,116.4013716,0,223.1,39900.1249421296,2009-03-28,02:59:55
15,39.958858299999996,116.4013916,0,219.8,39900.1249652778,2009-03-28,02:59:57
16,39.9586566,116.40142490000001,0,213.3,39900.1249884259,2009-03-28,02:59:59
17,39.9584433,116.4014416,0,206.7,39900.1250115741,2009-03-28,03:00:01
18,39.9582283,116.40146999999999,0,196.9,39900.1250347222,2009-03-28,03:00:03
19,39.958008299999996,116.4014933,0,187.0,39900.1250578704,2009-03-28,03:00:05
20,39.957786600000006,116.40152659999998,0,173.9,39900.1250810185,2009-03-28,03:00:07
21,39.957558299999995,116.401555,0,164.0,39900.1251041667,2009-03-28,03:00:09
22,39.9573083,116.40158829999999,0,150.9,39900.1251273148,2009-03-28,03:00:11
23,39.95706,116.40160829999999,0,137.8,39900.125150463,2009-03-28,03:00:13
24,39.95682,116.40164329999999,0,124.7,39900.1251736111,2009-03-28,03:00:15
