Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.9266449,116.3291499,0,1003.9,39912.160578703704,2009-04-09,03:51:14
1,39.9265783,116.3290416,0,1003.9,39912.160625,2009-04-09,03:51:18
2,39.9265316,116.32896159999999,0,1003.9,39912.160659722205,2009-04-09,03:51:21
3,39.9265316,116.32896159999999,0,1003.9,39912.1606712963,2009-04-09,03:51:22
4,39.926533299999996,116.328965,0,1003.9,39912.1606944444,2009-04-09,03:51:24
5,39.926544899999996,116.32897990000001,0,1003.9,39912.1607291667,2009-04-09,03:51:27
6,39.926536600000006,116.3289699,0,1003.9,39912.1607638889,2009-04-09,03:51:30
7,39.9265716,116.3290166,0,1003.9,39912.1607986111,2009-04-09,03:51:33
8,39.926744899999996,116.33210829999999,0,170.6,39912.1616898148,2009-04-09,03:52:50
9,39.9267433,116.33210829999999,0,170.6,39912.1638425926,2009-04-09,03:55:56
10,39.9267433,116.33210829999999,0,170.6,39912.1652546296,2009-04-09,03:57:58
11,39.9267466,116.33211159999999,0,170.6,39912.1652777778,2009-04-09,03:58:00
12,39.9267283,116.33213159999998,0,170.6,39912.165300925895,2009-04-09,03:58:02
13,39.926735,116.33211990000001,0,170.6,39912.165625,2009-04-09,03:58:30
14,39.926735,116.33211990000001,0,170.6,39912.166192129596,2009-04-09,03:59:19
15,39.926733299999995,116.33211829999999,0,170.6,39912.1662152778,2009-04-09,03:59:21
16,39.9267383,116.33212990000001,0,170.6,39912.166238425896,2009-04-09,03:59:23
17,39.926736600000005,116.33212160000001,0,170.6,39912.1668055556,2009-04-09,04:00:12
18,39.9267383,116.3321233,0,170.6,39912.1692708333,2009-04-09,04:03:45
19,39.926735,116.332125,0,170.6,39912.169375,2009-04-09,04:03:54
20,39.926735,116.332125,0,170.6,39912.1694097222,2009-04-09,04:03:57
21,39.926733299999995,116.33211829999999,0,170.6,39912.1694328704,2009-04-09,04:03:59
22,39.9267283,116.33210829999999,0,170.6,39912.1696412037,2009-04-09,04:04:17
23,39.9267316,116.33210829999999,0,170.6,39912.1710069444,2009-04-09,04:06:15
24,39.9267283,116.33211000000001,0,170.6,39912.1711689815,2009-04-09,04:06:29
25,39.9267316,116.33211329999999,0,170.6,39912.1715162037,2009-04-09,04:06:59
26,39.9267299,116.33211329999999,0,170.6,39912.1716203704,2009-04-09,04:07:08
27,39.9267316,116.33210829999999,0,170.6,39912.171724537,2009-04-09,04:07:17
28,39.9267299,116.33210659999999,0,170.6,39912.1718634259,2009-04-09,04:07:29
29,39.9267316,116.33210659999999,0,170.6,39912.1733912037,2009-04-09,04:09:41
30,39.9267316,116.33210659999999,0,170.6,39912.1734027778,2009-04-09,04:09:42
31,39.92672329999999,116.33211000000001,0,170.6,39912.173425925896,2009-04-09,04:09:44
32,39.926758299999996,116.3320866,0,170.6,39912.173460648104,2009-04-09,04:09:47
33,39.9267966,116.3320533,0,173.9,39912.1812037037,2009-04-09,04:20:56
34,39.9268133,116.33211829999999,0,173.9,39912.181226851804,2009-04-09,04:20:58
35,39.9268366,116.33222659999998,0,173.9,39912.18125,2009-04-09,04:21:00
36,39.9268566,116.3323783,0,173.9,39912.181273148104,2009-04-09,04:21:02
37,39.9268716,116.3325733,0,173.9,39912.1812962963,2009-04-09,04:21:04
38,39.9268816,116.33278999999999,0,170.6,39912.1813194444,2009-04-09,04:21:06
39,39.92689,116.33302990000001,0,170.6,39912.1813425926,2009-04-09,04:21:08
40,39.926893299999996,116.33329499999999,0,170.6,39912.1813657407,2009-04-09,04:21:10
41,39.926891600000005,116.33359159999999,0,167.3,39912.1813888889,2009-04-09,04:21:12
42,39.926888299999995,116.3338883,0,167.3,39912.181412037,2009-04-09,04:21:14
43,39.9268866,116.33417490000001,0,167.3,39912.1814351852,2009-04-09,04:21:16
44,39.9268816,116.3344483,0,164.0,39912.1814583333,2009-04-09,04:21:18
45,39.9268833,116.3347416,0,164.0,39912.1814814815,2009-04-09,04:21:20
46,39.926888299999995,116.3350416,0,164.0,39912.181504629596,2009-04-09,04:21:22
47,39.926893299999996,116.3353449,0,164.0,39912.1815277778,2009-04-09,04:21:24
48,39.9268966,116.33565159999998,0,164.0,39912.181550925896,2009-04-09,04:21:26
49,39.92689489999999,116.3359483,0,164.0,39912.1815740741,2009-04-09,04:21:28
50,39.926893299999996,116.3362149,0,164.0,39912.1815972222,2009-04-09,04:21:30
51,39.9268833,116.33646329999999,0,167.3,39912.1816203704,2009-04-09,04:21:32
52,39.9268699,116.3366949,0,167.3,39912.1816435185,2009-04-09,04:21:34
