Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.795204999999996,116.2832216,0,1003.9,39921.124537037,2009-04-18,02:59:20
1,39.7952566,116.28315990000002,0,1003.9,39921.124571759305,2009-04-18,02:59:23
2,39.795308299999995,116.2831216,0,1003.9,39921.1245949074,2009-04-18,02:59:25
3,39.7953283,116.28309490000001,0,1003.9,39921.1246180556,2009-04-18,02:59:27
4,39.7954249,116.2830483,0,1003.9,39921.1246527778,2009-04-18,02:59:30
5,39.7955216,116.28303989999999,0,1003.9,39921.1246759259,2009-04-18,02:59:32
6,39.7956516,116.2830249,0,1003.9,39921.1246990741,2009-04-18,02:59:34
7,39.79581829999999,116.2829933,0,1003.9,39921.1247222222,2009-04-18,02:59:36
8,39.795515,116.28338829999998,0,1003.9,39921.1247453704,2009-04-18,02:59:38
9,39.7955966,116.2834449,0,1000.7,39921.1247685185,2009-04-18,02:59:40
10,39.795695,116.28345,0,1000.7,39921.1247916667,2009-04-18,02:59:42
11,39.795795,116.2834533,0,1000.7,39921.1248148148,2009-04-18,02:59:44
12,39.79589489999999,116.28343659999999,0,1000.7,39921.124837963,2009-04-18,02:59:46
13,39.7959666,116.28337659999998,0,997.4,39921.1248611111,2009-04-18,02:59:48
14,39.7960566,116.28335829999999,0,997.4,39921.124884259305,2009-04-18,02:59:50
15,39.796156599999996,116.2833666,0,997.4,39921.1249074074,2009-04-18,02:59:52
16,39.7962199,116.2833466,0,994.1,39921.1249305556,2009-04-18,02:59:54
17,39.796255,116.28333159999998,0,994.1,39921.1249537037,2009-04-18,02:59:56
18,39.796285,116.2833049,0,990.8,39921.1249768519,2009-04-18,02:59:58
19,39.7963516,116.28332160000001,0,990.8,39921.125,2009-04-18,03:00:00
20,39.796414899999995,116.28332490000001,0,990.8,39921.1250231481,2009-04-18,03:00:02
21,39.796471600000004,116.28330829999999,0,987.5,39921.1250462963,2009-04-18,03:00:04
22,39.7965366,116.28331159999999,0,987.5,39921.1250694444,2009-04-18,03:00:06
23,39.796581599999996,116.28335659999999,0,984.3,39921.1250925926,2009-04-18,03:00:08
24,39.7966033,116.28340490000001,0,984.3,39921.125115740695,2009-04-18,03:00:10
25,39.7966133,116.28349990000001,0,981.0,39921.1251388889,2009-04-18,03:00:12
26,39.7966133,116.28361000000001,0,981.0,39921.125162037,2009-04-18,03:00:14
27,39.796718299999995,116.2836733,0,977.7,39921.1251851852,2009-04-18,03:00:16
28,39.7967716,116.28378329999998,0,971.1,39921.1252083333,2009-04-18,03:00:18
29,39.7958816,116.28478989999999,0,173.9,39921.1252546296,2009-04-18,03:00:22
30,39.79596,116.2848416,0,170.6,39921.1252777778,2009-04-18,03:00:24
31,39.7960616,116.28485659999998,0,167.3,39921.1253009259,2009-04-18,03:00:26
32,39.7961583,116.28484329999999,0,164.0,39921.1253240741,2009-04-18,03:00:28
33,39.7962516,116.28478829999999,0,160.8,39921.1253472222,2009-04-18,03:00:30
34,39.796295,116.28470659999999,0,157.5,39921.1253703704,2009-04-18,03:00:32
35,39.796336600000004,116.2845999,0,154.2,39921.1253935185,2009-04-18,03:00:34
36,39.796395000000004,116.2844699,0,150.9,39921.1254166667,2009-04-18,03:00:36
37,39.7964449,116.2843483,0,154.2,39921.1254398148,2009-04-18,03:00:38
38,39.796493299999995,116.28424,0,150.9,39921.125462963,2009-04-18,03:00:40
39,39.796535,116.28415490000002,0,150.9,39921.1254861111,2009-04-18,03:00:42
40,39.796561600000004,116.2840933,0,147.6,39921.1255092593,2009-04-18,03:00:44
41,39.796614899999994,116.2840483,0,147.6,39921.1255324074,2009-04-18,03:00:46
42,39.796688200000006,116.28403159999999,0,147.6,39921.1255555556,2009-04-18,03:00:48
43,39.7967316,116.28407659999998,0,147.6,39921.1255787037,2009-04-18,03:00:50
44,39.7978149,116.28448,0,147.6,39921.1257523148,2009-04-18,03:01:05
45,39.797816600000004,116.28373490000001,0,134.5,39921.125775463,2009-04-18,03:01:07
46,39.7977883,116.2833716,0,134.5,39921.1257986111,2009-04-18,03:01:09
47,39.7992566,116.2825499,0,134.5,39921.1259953704,2009-04-18,03:01:26
48,39.799355,116.2824999,0,134.5,39921.1260185185,2009-04-18,03:01:28
49,39.79944329999999,116.2824466,0,134.5,39921.1260416667,2009-04-18,03:01:30
50,39.799516600000004,116.2823883,0,131.2,39921.1260648148,2009-04-18,03:01:32
51,39.7995766,116.2823216,0,131.2,39921.126087963,2009-04-18,03:01:34
52,39.7996216,116.28224329999999,0,131.2,39921.1261111111,2009-04-18,03:01:36
53,39.7996583,116.2821666,0,131.2,39921.1261342593,2009-04-18,03:01:38
54,39.7997016,116.28208659999999,0,131.2,39921.1261574074,2009-04-18,03:01:40
55,39.7997783,116.2820149,0,131.2,39921.1261805556,2009-04-18,03:01:42
56,39.7998816,116.28195490000002,0,131.2,39921.1262037037,2009-04-18,03:01:44
57,39.8,116.28188829999999,0,131.2,39921.126226851804,2009-04-18,03:01:46
58,39.800125,116.2818149,0,131.2,39921.12625,2009-04-18,03:01:48
59,39.8002549,116.2817483,0,131.2,39921.126273148104,2009-04-18,03:01:50
60,39.8003849,116.28167659999998,0,131.2,39921.1262962963,2009-04-18,03:01:52
61,39.80051160000001,116.2816049,0,131.2,39921.126319444396,2009-04-18,03:01:54
62,39.800638299999996,116.28155,0,131.2,39921.1263425926,2009-04-18,03:01:56
63,39.800746600000004,116.28148829999999,0,134.5,39921.126365740696,2009-04-18,03:01:58
64,39.800856599999996,116.28143829999999,0,134.5,39921.1263888889,2009-04-18,03:02:00
65,39.800973299999995,116.28137659999999,0,134.5,39921.126412037,2009-04-18,03:02:02
66,39.8010966,116.28128829999999,0,137.8,39921.1264351852,2009-04-18,03:02:04
67,39.801245,116.2811866,0,137.8,39921.1264583333,2009-04-18,03:02:06
68,39.8014066,116.2810933,0,137.8,39921.1264814815,2009-04-18,03:02:08
69,39.8015683,116.28100330000001,0,141.1,39921.1265046296,2009-04-18,03:02:10
70,39.8017316,116.2809249,0,137.8,39921.1265277778,2009-04-18,03:02:12
71,39.801888299999995,116.2808466,0,137.8,39921.126550925896,2009-04-18,03:02:14
72,39.8020399,116.28076659999999,0,137.8,39921.1265740741,2009-04-18,03:02:16
73,39.8021916,116.2806883,0,134.5,39921.1265972222,2009-04-18,03:02:18
74,39.80234,116.28060500000001,0,134.5,39921.1266203704,2009-04-18,03:02:20
75,39.802493299999995,116.2805216,0,137.8,39921.1266435185,2009-04-18,03:02:22
76,39.802645,116.2804399,0,137.8,39921.1266666667,2009-04-18,03:02:24
77,39.802785,116.2803549,0,137.8,39921.1266898148,2009-04-18,03:02:26
78,39.8029266,116.2802683,0,137.8,39921.126712963,2009-04-18,03:02:28
79,39.8030766,116.28018490000002,0,137.8,39921.1267361111,2009-04-18,03:02:30
80,39.8032283,116.2801,0,141.1,39921.1267592593,2009-04-18,03:02:32
81,39.8033833,116.28000990000001,0,141.1,39921.1267824074,2009-04-18,03:02:34
