Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.9839299,116.3089433,0,134.5,39918.2357986111,2009-04-15,05:39:33
1,39.9839316,116.3089449,0,134.5,39918.2358217593,2009-04-15,05:39:35
2,39.983934999999995,116.30901829999999,0,134.5,39918.2358449074,2009-04-15,05:39:37
3,39.983940000000004,116.30910159999998,0,134.5,39918.2358680556,2009-04-15,05:39:39
4,39.9839466,116.3092299,0,137.8,39918.2358912037,2009-04-15,05:39:41
5,39.9839549,116.3093899,0,137.8,39918.235914351804,2009-04-15,05:39:43
6,39.9839616,116.3095483,0,137.8,39918.2359375,2009-04-15,05:39:45
7,39.983971600000004,116.30970330000001,0,141.1,39918.235960648104,2009-04-15,05:39:47
8,39.9839883,116.3098483,0,141.1,39918.2359837963,2009-04-15,05:39:49
9,39.9840316,116.30997659999998,0,141.1,39918.2360069444,2009-04-15,05:39:51
10,39.984088299999996,116.3100683,0,144.4,39918.2360300926,2009-04-15,05:39:53
11,39.984134999999995,116.3101183,0,144.4,39918.2360532407,2009-04-15,05:39:55
12,39.984175,116.3101466,0,147.6,39918.2360763889,2009-04-15,05:39:57
13,39.984193299999994,116.31014990000001,0,147.6,39918.2363078704,2009-04-15,05:40:17
14,39.9842549,116.31017659999998,0,144.4,39918.2363310185,2009-04-15,05:40:19
15,39.984351600000004,116.31020990000002,0,144.4,39918.2363541667,2009-04-15,05:40:21
16,39.98447,116.3102416,0,144.4,39918.2363773148,2009-04-15,05:40:23
17,39.9846116,116.31026159999999,0,144.4,39918.236400463,2009-04-15,05:40:25
18,39.984775,116.31025659999999,0,144.4,39918.236423611095,2009-04-15,05:40:27
19,39.9849549,116.3102466,0,144.4,39918.2364467593,2009-04-15,05:40:29
20,39.985141600000006,116.310235,0,147.6,39918.2364699074,2009-04-15,05:40:31
21,39.98534,116.3102199,0,147.6,39918.2364930556,2009-04-15,05:40:33
22,39.985544899999994,116.31020490000002,0,147.6,39918.2365162037,2009-04-15,05:40:35
23,39.9857549,116.3101883,0,147.6,39918.236539351805,2009-04-15,05:40:37
24,39.9859749,116.3101716,0,144.4,39918.2365625,2009-04-15,05:40:39
25,39.986211600000004,116.31015330000001,0,144.4,39918.2365856481,2009-04-15,05:40:41
26,39.9864566,116.31013,0,141.1,39918.2366087963,2009-04-15,05:40:43
27,39.9867066,116.3101133,0,141.1,39918.2366319444,2009-04-15,05:40:45
28,39.9869583,116.3100983,0,141.1,39918.236655092594,2009-04-15,05:40:47
29,39.9872133,116.31008329999999,0,141.1,39918.2366782407,2009-04-15,05:40:49
30,39.9874649,116.3100649,0,141.1,39918.2367013889,2009-04-15,05:40:51
31,39.987713299999996,116.31004490000001,0,141.1,39918.236724537004,2009-04-15,05:40:53
32,39.9879549,116.3100233,0,141.1,39918.2367476852,2009-04-15,05:40:55
33,39.9881883,116.310005,0,141.1,39918.236770833304,2009-04-15,05:40:57
34,39.988411600000006,116.30998659999999,0,141.1,39918.2367939815,2009-04-15,05:40:59
35,39.9886266,116.30996999999999,0,141.1,39918.2368171296,2009-04-15,05:41:01
36,39.9888383,116.3099533,0,141.1,39918.2368402778,2009-04-15,05:41:03
37,39.989035,116.3099449,0,141.1,39918.2368634259,2009-04-15,05:41:05
38,39.989186600000004,116.3099466,0,137.8,39918.2368865741,2009-04-15,05:41:07
39,39.9892849,116.30995990000001,0,137.8,39918.2369097222,2009-04-15,05:41:09
40,39.9893316,116.30998329999998,0,141.1,39918.2369328704,2009-04-15,05:41:11
41,39.9893549,116.3100033,0,141.1,39918.2369560185,2009-04-15,05:41:13
42,39.9893416,116.3100716,0,144.4,39918.2369907407,2009-04-15,05:41:16
43,39.989329999999995,116.31018490000001,0,144.4,39918.237025463,2009-04-15,05:41:19
44,39.9893816,116.31018490000001,0,147.6,39918.237048611096,2009-04-15,05:41:21
45,39.9894099,116.3101483,0,147.6,39918.237083333304,2009-04-15,05:41:24
46,39.98943,116.3101116,0,150.9,39918.2371296296,2009-04-15,05:41:28
47,39.98947329999999,116.31009499999999,0,150.9,39918.2371643518,2009-04-15,05:41:31
48,39.989528299999996,116.3100716,0,154.2,39918.2371875,2009-04-15,05:41:33
49,39.9895766,116.31003159999999,0,157.5,39918.2372106481,2009-04-15,05:41:35
50,39.9896283,116.310025,0,160.8,39918.2372337963,2009-04-15,05:41:37
51,39.9896816,116.30998490000002,0,160.8,39918.237268518504,2009-04-15,05:41:40
52,39.989740000000005,116.30997659999998,0,160.8,39918.2372916667,2009-04-15,05:41:42
53,39.9898016,116.3099499,0,164.0,39918.237314814796,2009-04-15,05:41:44
54,39.989869899999995,116.30993829999998,0,164.0,39918.237337963,2009-04-15,05:41:46
55,39.9899183,116.3099433,0,167.3,39918.237361111096,2009-04-15,05:41:48
56,39.990018299999996,116.3099416,0,167.3,39918.2373958333,2009-04-15,05:41:51
57,39.9900916,116.30995659999999,0,170.6,39918.2374189815,2009-04-15,05:41:53
58,39.9901633,116.3099449,0,173.9,39918.2374421296,2009-04-15,05:41:55
59,39.9902316,116.3099216,0,173.9,39918.237465277794,2009-04-15,05:41:57
60,39.9902966,116.3098866,0,177.2,39918.2374884259,2009-04-15,05:41:59
61,39.99036160000001,116.3099499,0,177.2,39918.2375115741,2009-04-15,05:42:01
62,39.9904083,116.3100283,0,173.9,39918.237534722204,2009-04-15,05:42:03
63,39.9904316,116.31008159999999,0,173.9,39918.2375694444,2009-04-15,05:42:06
64,39.990443299999995,116.31012659999999,0,173.9,39918.2376041667,2009-04-15,05:42:09
65,39.9904466,116.3101483,0,177.2,39918.2376736111,2009-04-15,05:42:15
66,39.9904599,116.3101683,0,177.2,39918.2379166667,2009-04-15,05:42:36
67,39.990488299999996,116.31015990000002,0,177.2,39918.2379513889,2009-04-15,05:42:39
68,39.990488299999996,116.31015990000002,0,177.2,39918.237974537005,2009-04-15,05:42:41
69,39.9904899,116.31015990000002,0,177.2,39918.2379976852,2009-04-15,05:42:43
70,39.990466600000005,116.3101733,0,177.2,39918.238032407404,2009-04-15,05:42:46
71,39.990466600000005,116.3101733,0,177.2,39918.2380439815,2009-04-15,05:42:47
72,39.990468299999996,116.3101666,0,177.2,39918.2380671296,2009-04-15,05:42:49
73,39.9904599,116.31009329999999,0,177.2,39918.2381018519,2009-04-15,05:42:52
74,39.99041,116.310075,0,177.2,39918.238125,2009-04-15,05:42:54
75,39.990348299999994,116.3100699,0,177.2,39918.2381481482,2009-04-15,05:42:56
76,39.9902733,116.3100649,0,177.2,39918.238171296296,2009-04-15,05:42:58
77,39.9902,116.3100649,0,177.2,39918.2381944444,2009-04-15,05:43:00
78,39.9901349,116.3100683,0,177.2,39918.238217592596,2009-04-15,05:43:02
79,39.9900399,116.3100783,0,173.9,39918.2382407407,2009-04-15,05:43:04
80,39.9899216,116.31005829999998,0,173.9,39918.2382638889,2009-04-15,05:43:06
81,39.9898549,116.31004329999999,0,170.6,39918.238287037,2009-04-15,05:43:08
82,39.989773299999996,116.31004990000001,0,170.6,39918.2383101852,2009-04-15,05:43:10
83,39.9896883,116.31004490000001,0,170.6,39918.2383333333,2009-04-15,05:43:12
84,39.9895816,116.3100116,0,170.6,39918.238356481495,2009-04-15,05:43:14
85,39.9895266,116.3100183,0,170.6,39918.2383796296,2009-04-15,05:43:16
86,39.9894549,116.31003329999999,0,170.6,39918.238402777795,2009-04-15,05:43:18
87,39.9893566,116.310005,0,170.6,39918.2384259259,2009-04-15,05:43:20
88,39.98929329999999,116.3099949,0,170.6,39918.2384490741,2009-04-15,05:43:22
89,39.9892316,116.30995159999998,0,170.6,39918.238472222205,2009-04-15,05:43:24
90,39.9892216,116.30997659999998,0,177.2,39918.2385069444,2009-04-15,05:43:27
91,39.9891999,116.3099533,0,183.7,39918.2385416667,2009-04-15,05:43:30
92,39.989211600000004,116.30992490000001,0,187.0,39918.2385763889,2009-04-15,05:43:33
93,39.9892216,116.30991329999999,0,190.3,39918.2387384259,2009-04-15,05:43:47
94,39.9892216,116.30991329999999,0,190.3,39918.2387731481,2009-04-15,05:43:50
95,39.98922329999999,116.30991159999999,0,187.0,39918.2387962963,2009-04-15,05:43:52
96,39.9892799,116.30990659999999,0,187.0,39918.2388310185,2009-04-15,05:43:55
97,39.9893383,116.3098966,0,187.0,39918.2388541667,2009-04-15,05:43:57
98,39.9894683,116.3099499,0,187.0,39918.2388773148,2009-04-15,05:43:59
99,39.9896016,116.3099466,0,187.0,39918.238900462995,2009-04-15,05:44:01
100,39.9897383,116.30993659999999,0,187.0,39918.2389236111,2009-04-15,05:44:03
101,39.9898599,116.30991999999999,0,187.0,39918.2389467593,2009-04-15,05:44:05
102,39.9900033,116.3098983,0,187.0,39918.238969907405,2009-04-15,05:44:07
103,39.9901616,116.3098866,0,187.0,39918.2389930556,2009-04-15,05:44:09
104,39.99029829999999,116.30987659999998,0,187.0,39918.239016203705,2009-04-15,05:44:11
105,39.9904199,116.30986659999999,0,187.0,39918.2390393519,2009-04-15,05:44:13
106,39.9905149,116.30985829999999,0,183.7,39918.2390625,2009-04-15,05:44:15
107,39.990589899999996,116.3098549,0,183.7,39918.2390856481,2009-04-15,05:44:17
108,39.9906533,116.30986499999999,0,183.7,39918.2391087963,2009-04-15,05:44:19
109,39.9907149,116.30990829999999,0,183.7,39918.2391319444,2009-04-15,05:44:21
110,39.9907833,116.30998829999999,0,183.7,39918.2391550926,2009-04-15,05:44:23
111,39.9908316,116.3101249,0,187.0,39918.2391782407,2009-04-15,05:44:25
112,39.9908533,116.3102966,0,187.0,39918.239201388904,2009-04-15,05:44:27
113,39.990866600000004,116.31049329999999,0,187.0,39918.239224537,2009-04-15,05:44:29
114,39.9908783,116.31070659999999,0,187.0,39918.239247685204,2009-04-15,05:44:31
115,39.990891600000005,116.31093159999999,0,183.7,39918.2392708333,2009-04-15,05:44:33
116,39.9909033,116.31117330000001,0,183.7,39918.239293981496,2009-04-15,05:44:35
117,39.9909183,116.3114366,0,180.4,39918.2393171296,2009-04-15,05:44:37
118,39.9909333,116.31170829999999,0,180.4,39918.239340277796,2009-04-15,05:44:39
119,39.9909433,116.31198159999998,0,177.2,39918.2393634259,2009-04-15,05:44:41
120,39.9909566,116.31225829999998,0,177.2,39918.2393865741,2009-04-15,05:44:43
121,39.990964899999994,116.31253659999999,0,173.9,39918.2394097222,2009-04-15,05:44:45
122,39.99097329999999,116.31282659999998,0,173.9,39918.2394328704,2009-04-15,05:44:47
123,39.990983299999996,116.3131283,0,170.6,39918.2394560185,2009-04-15,05:44:49
124,39.9909949,116.31343989999999,0,170.6,39918.239479166696,2009-04-15,05:44:51
125,39.9910049,116.31375659999999,0,167.3,39918.2395023148,2009-04-15,05:44:53
126,39.991015000000004,116.3140683,0,167.3,39918.239525462996,2009-04-15,05:44:55
127,39.991025,116.3143799,0,164.0,39918.2395486111,2009-04-15,05:44:57
128,39.9910366,116.3146933,0,164.0,39918.2395717593,2009-04-15,05:44:59
129,39.991048299999996,116.31500659999999,0,160.8,39918.239594907405,2009-04-15,05:45:01
130,39.991059899999996,116.3153233,0,160.8,39918.2396180556,2009-04-15,05:45:03
131,39.9910716,116.3156183,0,157.5,39918.2396412037,2009-04-15,05:45:05
132,39.9910816,116.315835,0,157.5,39918.2396643519,2009-04-15,05:45:07
133,39.991088299999994,116.3159916,0,157.5,39918.2396875,2009-04-15,05:45:09
134,39.991095,116.3161416,0,154.2,39918.2397106481,2009-04-15,05:45:11
135,39.9911116,116.31632830000001,0,154.2,39918.2397337963,2009-04-15,05:45:13
136,39.9911283,116.31655330000001,0,154.2,39918.2397569444,2009-04-15,05:45:15
137,39.99114,116.3167983,0,154.2,39918.2397800926,2009-04-15,05:45:17
138,39.9911516,116.3170483,0,154.2,39918.2398032407,2009-04-15,05:45:19
139,39.991161600000005,116.31727830000001,0,150.9,39918.239826388904,2009-04-15,05:45:21
140,39.991170000000004,116.3174899,0,150.9,39918.239849537,2009-04-15,05:45:23
141,39.9911766,116.31768999999998,0,150.9,39918.2398726852,2009-04-15,05:45:25
142,39.991184999999994,116.3178749,0,150.9,39918.2398958333,2009-04-15,05:45:27
143,39.9911916,116.3180683,0,150.9,39918.2399189815,2009-04-15,05:45:29
144,39.99119829999999,116.3182899,0,150.9,39918.2399421296,2009-04-15,05:45:31
145,39.9912049,116.3185433,0,150.9,39918.2399652778,2009-04-15,05:45:33
146,39.991214899999996,116.31882659999998,0,147.6,39918.2399884259,2009-04-15,05:45:35
147,39.991223299999994,116.3191283,0,147.6,39918.240011574104,2009-04-15,05:45:37
148,39.9912299,116.31943500000001,0,147.6,39918.2400347222,2009-04-15,05:45:39
149,39.991240000000005,116.3197399,0,144.4,39918.240057870404,2009-04-15,05:45:41
150,39.991248299999995,116.3200399,0,147.6,39918.2400810185,2009-04-15,05:45:43
151,39.9912566,116.32033329999999,0,147.6,39918.240104166696,2009-04-15,05:45:45
152,39.991265000000006,116.3206216,0,147.6,39918.2401273148,2009-04-15,05:45:47
153,39.9912749,116.32090829999999,0,147.6,39918.240150462996,2009-04-15,05:45:49
154,39.9912833,116.32118329999999,0,147.6,39918.2401736111,2009-04-15,05:45:51
155,39.9912883,116.3214499,0,150.9,39918.2401967593,2009-04-15,05:45:53
156,39.991293299999995,116.32170330000001,0,150.9,39918.240219907406,2009-04-15,05:45:55
157,39.991293299999995,116.32195490000001,0,150.9,39918.2402430556,2009-04-15,05:45:57
158,39.991295,116.32220159999999,0,150.9,39918.2402662037,2009-04-15,05:45:59
159,39.991295,116.3224466,0,150.9,39918.2402893519,2009-04-15,05:46:01
160,39.991293299999995,116.32267659999998,0,150.9,39918.2403125,2009-04-15,05:46:03
161,39.991293299999995,116.32291000000001,0,150.9,39918.2403356481,2009-04-15,05:46:05
162,39.9912966,116.3231483,0,150.9,39918.2403587963,2009-04-15,05:46:07
163,39.9913016,116.32335490000001,0,150.9,39918.2403819444,2009-04-15,05:46:09
164,39.9912899,116.3234816,0,154.2,39918.2404050926,2009-04-15,05:46:11
165,39.9912666,116.323535,0,167.3,39918.2404282407,2009-04-15,05:46:13
166,39.991234999999996,116.3235499,0,170.6,39918.240462963,2009-04-15,05:46:16
167,39.9911933,116.32357490000001,0,173.9,39918.2404976852,2009-04-15,05:46:19
168,39.9911466,116.3235949,0,173.9,39918.2405208333,2009-04-15,05:46:21
169,39.9911049,116.32361159999999,0,177.2,39918.2405439815,2009-04-15,05:46:23
170,39.99107,116.32363659999999,0,177.2,39918.2405671296,2009-04-15,05:46:25
171,39.9910499,116.323675,0,177.2,39918.2405902778,2009-04-15,05:46:27
172,39.9910383,116.3237216,0,177.2,39918.2406134259,2009-04-15,05:46:29
173,39.99103,116.3237533,0,177.2,39918.240636574104,2009-04-15,05:46:31
174,39.99103,116.3237533,0,177.2,39918.2408449074,2009-04-15,05:46:49
175,39.9910266,116.32375490000001,0,173.9,39918.240868055604,2009-04-15,05:46:51
176,39.991028299999996,116.32373159999999,0,173.9,39918.2409027778,2009-04-15,05:46:54
177,39.9910366,116.3237133,0,173.9,39918.2409375,2009-04-15,05:46:57
178,39.991046600000004,116.3237033,0,177.2,39918.2409722222,2009-04-15,05:47:00
179,39.9910566,116.32370159999998,0,173.9,39918.2410069444,2009-04-15,05:47:03
180,39.9910633,116.3237066,0,173.9,39918.2410416667,2009-04-15,05:47:06
181,39.9910633,116.3237066,0,173.9,39918.2413888889,2009-04-15,05:47:36
182,39.9910649,116.32370490000001,0,170.6,39918.241412037,2009-04-15,05:47:38
183,39.991046600000004,116.32368490000002,0,170.6,39918.241446759304,2009-04-15,05:47:41
184,39.991043299999994,116.3236149,0,173.9,39918.2414814815,2009-04-15,05:47:44
185,39.9910716,116.32357830000001,0,173.9,39918.2415046296,2009-04-15,05:47:46
186,39.9911049,116.32355829999999,0,173.9,39918.2415277778,2009-04-15,05:47:48
187,39.99114,116.32351829999999,0,173.9,39918.2415625,2009-04-15,05:47:51
188,39.99117329999999,116.32350159999999,0,173.9,39918.241712963,2009-04-15,05:48:04
189,39.991158299999995,116.3235033,0,170.6,39918.2417476852,2009-04-15,05:48:07
190,39.991158299999995,116.3235033,0,170.6,39918.2447222222,2009-04-15,05:52:24
191,39.9911533,116.3235033,0,170.6,39918.2447453704,2009-04-15,05:52:26
192,39.9911716,116.32350659999999,0,170.6,39918.244780092595,2009-04-15,05:52:29
193,39.9911933,116.32351829999999,0,170.6,39918.2448148148,2009-04-15,05:52:32
194,39.9912283,116.3235949,0,170.6,39918.244849537004,2009-04-15,05:52:35
195,39.991248299999995,116.32368659999999,0,170.6,39918.2448726852,2009-04-15,05:52:37
196,39.991271600000005,116.32379329999999,0,170.6,39918.244895833304,2009-04-15,05:52:39
197,39.9912816,116.3239466,0,170.6,39918.2449189815,2009-04-15,05:52:41
198,39.9912899,116.32412659999999,0,170.6,39918.2449421296,2009-04-15,05:52:43
199,39.9912983,116.3243366,0,170.6,39918.2449652778,2009-04-15,05:52:45
200,39.9913066,116.3245633,0,170.6,39918.2449884259,2009-04-15,05:52:47
201,39.9913149,116.3247916,0,170.6,39918.2450115741,2009-04-15,05:52:49
202,39.9913233,116.3250183,0,170.6,39918.245034722204,2009-04-15,05:52:51
203,39.9913316,116.3252499,0,173.9,39918.2450578704,2009-04-15,05:52:53
204,39.991336600000004,116.3254733,0,173.9,39918.245081018504,2009-04-15,05:52:55
205,39.991341600000005,116.32566659999999,0,173.9,39918.2451041667,2009-04-15,05:52:57
206,39.99134829999999,116.325825,0,173.9,39918.245127314796,2009-04-15,05:52:59
207,39.9913533,116.32595490000001,0,173.9,39918.245150463,2009-04-15,05:53:01
208,39.991356599999996,116.32605659999999,0,173.9,39918.245173611096,2009-04-15,05:53:03
209,39.9913583,116.32612659999998,0,173.9,39918.2451967593,2009-04-15,05:53:05
210,39.991361600000005,116.32615659999999,0,173.9,39918.2452199074,2009-04-15,05:53:07
211,39.991361600000005,116.32615659999999,0,173.9,39918.2459606482,2009-04-15,05:54:11
212,39.991363299999996,116.32615990000002,0,173.9,39918.245983796296,2009-04-15,05:54:13
213,39.9913683,116.32628989999999,0,177.2,39918.246018518505,2009-04-15,05:54:16
214,39.991375,116.3264399,0,177.2,39918.2460416667,2009-04-15,05:54:18
215,39.991383299999995,116.3266166,0,177.2,39918.2460648148,2009-04-15,05:54:20
216,39.9913933,116.32680490000001,0,177.2,39918.246087963,2009-04-15,05:54:22
217,39.991405,116.3269966,0,180.4,39918.2461111111,2009-04-15,05:54:24
218,39.9914183,116.32719660000001,0,180.4,39918.2461342593,2009-04-15,05:54:26
219,39.9914316,116.3274033,0,180.4,39918.246157407404,2009-04-15,05:54:28
220,39.99144329999999,116.32762,0,180.4,39918.2461805556,2009-04-15,05:54:30
221,39.9914566,116.32785659999999,0,180.4,39918.246203703704,2009-04-15,05:54:32
222,39.991468299999994,116.32809329999999,0,180.4,39918.2462268519,2009-04-15,05:54:34
223,39.9914799,116.3283233,0,180.4,39918.24625,2009-04-15,05:54:36
224,39.99149,116.3285283,0,180.4,39918.2462731482,2009-04-15,05:54:38
225,39.991496600000005,116.3286983,0,180.4,39918.246296296296,2009-04-15,05:54:40
226,39.9914999,116.32882990000002,0,180.4,39918.2463194444,2009-04-15,05:54:42
227,39.9915016,116.3289116,0,180.4,39918.246342592596,2009-04-15,05:54:44
228,39.9915016,116.32895330000001,0,180.4,39918.2463657407,2009-04-15,05:54:46
229,39.9915033,116.32897990000001,0,180.4,39918.246481481496,2009-04-15,05:54:56
230,39.991505,116.32900829999998,0,180.4,39918.246516203704,2009-04-15,05:54:59
231,39.9915083,116.3291033,0,180.4,39918.2465509259,2009-04-15,05:55:02
232,39.991513299999994,116.3291933,0,180.4,39918.2465740741,2009-04-15,05:55:04
233,39.9915149,116.3292983,0,180.4,39918.246597222205,2009-04-15,05:55:06
234,39.99152,116.32943159999999,0,183.7,39918.2466203704,2009-04-15,05:55:08
235,39.9915316,116.32955829999999,0,187.0,39918.2466435185,2009-04-15,05:55:10
236,39.991541600000005,116.32965659999999,0,187.0,39918.2466666667,2009-04-15,05:55:12
237,39.9915466,116.32974329999999,0,187.0,39918.2466898148,2009-04-15,05:55:14
238,39.9915499,116.32982659999999,0,187.0,39918.246712962995,2009-04-15,05:55:16
239,39.9915533,116.3299283,0,190.3,39918.2467361111,2009-04-15,05:55:18
240,39.99156,116.3300533,0,187.0,39918.2467592593,2009-04-15,05:55:20
241,39.9915649,116.33019990000001,0,190.3,39918.246782407405,2009-04-15,05:55:22
242,39.9915716,116.33035490000002,0,190.3,39918.2468055556,2009-04-15,05:55:24
243,39.9915783,116.33048500000001,0,190.3,39918.246828703705,2009-04-15,05:55:26
244,39.9915799,116.33059490000001,0,193.6,39918.2468518519,2009-04-15,05:55:28
245,39.991581599999996,116.33071000000001,0,193.6,39918.246875,2009-04-15,05:55:30
246,39.991583299999995,116.33085,0,193.6,39918.2468981481,2009-04-15,05:55:32
247,39.991583299999995,116.33097990000002,0,193.6,39918.2469212963,2009-04-15,05:55:34
248,39.9915883,116.33113,0,196.9,39918.2469444444,2009-04-15,05:55:36
249,39.9915933,116.33130659999999,0,196.9,39918.2469675926,2009-04-15,05:55:38
250,39.9915966,116.33148829999999,0,196.9,39918.2469907407,2009-04-15,05:55:40
251,39.9915883,116.33162490000001,0,196.9,39918.247013888904,2009-04-15,05:55:42
252,39.99157329999999,116.33173329999998,0,196.9,39918.247037037,2009-04-15,05:55:44
253,39.991575,116.33185159999998,0,193.6,39918.247060185204,2009-04-15,05:55:46
254,39.991583299999995,116.3319783,0,193.6,39918.2470833333,2009-04-15,05:55:48
255,39.9915933,116.33215659999999,0,193.6,39918.247106481496,2009-04-15,05:55:50
256,39.9916016,116.332355,0,193.6,39918.2471296296,2009-04-15,05:55:52
257,39.991608299999996,116.3325699,0,193.6,39918.247152777796,2009-04-15,05:55:54
258,39.9916133,116.33278329999999,0,193.6,39918.2471759259,2009-04-15,05:55:56
259,39.99162329999999,116.33298490000001,0,190.3,39918.2471990741,2009-04-15,05:55:58
260,39.9916466,116.33320490000001,0,196.9,39918.2472222222,2009-04-15,05:56:00
261,39.9916499,116.33342490000001,0,196.9,39918.2472453704,2009-04-15,05:56:02
262,39.9916566,116.33364499999999,0,196.9,39918.2472685185,2009-04-15,05:56:04
263,39.9916616,116.3338449,0,196.9,39918.247291666696,2009-04-15,05:56:06
264,39.9916666,116.3340116,0,196.9,39918.2473148148,2009-04-15,05:56:08
265,39.9916766,116.3341783,0,196.9,39918.247337962996,2009-04-15,05:56:10
266,39.9916799,116.33436329999999,0,193.6,39918.2473611111,2009-04-15,05:56:12
267,39.9916799,116.33457990000001,0,193.6,39918.2473842593,2009-04-15,05:56:14
268,39.9916833,116.33482659999999,0,193.6,39918.247407407405,2009-04-15,05:56:16
269,39.9916883,116.3350966,0,193.6,39918.2474305556,2009-04-15,05:56:18
270,39.9916949,116.33538329999999,0,193.6,39918.2474537037,2009-04-15,05:56:20
271,39.9917016,116.3356716,0,193.6,39918.2474768519,2009-04-15,05:56:22
272,39.9917049,116.3359733,0,193.6,39918.2475,2009-04-15,05:56:24
273,39.9917016,116.33628329999999,0,193.6,39918.2475231481,2009-04-15,05:56:26
274,39.9917033,116.33658989999999,0,193.6,39918.2475462963,2009-04-15,05:56:28
275,39.9917066,116.33687830000001,0,190.3,39918.2475694444,2009-04-15,05:56:30
276,39.991716600000004,116.33715990000002,0,187.0,39918.2475925926,2009-04-15,05:56:32
277,39.9917316,116.3374483,0,187.0,39918.2476157407,2009-04-15,05:56:34
278,39.991743299999996,116.3377466,0,183.7,39918.247638888904,2009-04-15,05:56:36
279,39.9917499,116.3380466,0,183.7,39918.247662037,2009-04-15,05:56:38
280,39.991755,116.3383483,0,183.7,39918.2476851852,2009-04-15,05:56:40
281,39.991761600000004,116.3386466,0,183.7,39918.2477083333,2009-04-15,05:56:42
282,39.991766600000005,116.3389483,0,183.7,39918.2477314815,2009-04-15,05:56:44
283,39.99177,116.3392483,0,183.7,39918.2477546296,2009-04-15,05:56:46
284,39.9917799,116.3395466,0,180.4,39918.2477777778,2009-04-15,05:56:48
285,39.991788299999996,116.3398466,0,180.4,39918.2478009259,2009-04-15,05:56:50
286,39.9918049,116.34015159999998,0,180.4,39918.247824074104,2009-04-15,05:56:52
287,39.9918266,116.34045829999998,0,177.2,39918.2478472222,2009-04-15,05:56:54
288,39.9918466,116.34075829999999,0,173.9,39918.247870370404,2009-04-15,05:56:56
289,39.9918599,116.34103490000001,0,177.2,39918.2478935185,2009-04-15,05:56:58
290,39.991873299999995,116.34125990000001,0,173.9,39918.247916666696,2009-04-15,05:57:00
291,39.9918766,116.34143490000001,0,177.2,39918.2479398148,2009-04-15,05:57:02
292,39.991873299999995,116.34155990000002,0,173.9,39918.247962962996,2009-04-15,05:57:04
293,39.99187,116.3416433,0,177.2,39918.2479861111,2009-04-15,05:57:06
294,39.99186829999999,116.3417033,0,177.2,39918.2480092593,2009-04-15,05:57:08
295,39.9918749,116.34174660000001,0,183.7,39918.248032407406,2009-04-15,05:57:10
296,39.99187,116.3417699,0,183.7,39918.2482986111,2009-04-15,05:57:33
297,39.9918716,116.34185159999998,0,183.7,39918.2483217593,2009-04-15,05:57:35
298,39.991873299999995,116.34196329999999,0,183.7,39918.2483449074,2009-04-15,05:57:37
299,39.99188,116.3421183,0,183.7,39918.2483680556,2009-04-15,05:57:39
300,39.9918866,116.3422999,0,183.7,39918.2483912037,2009-04-15,05:57:41
