Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.9836583,116.3107666,0,662.7,39904.2509027778,2009-04-01,06:01:18
1,39.9836583,116.3107666,0,666.0,39904.250925925895,2009-04-01,06:01:20
2,39.98366,116.31084990000001,0,666.0,39904.2509490741,2009-04-01,06:01:22
3,39.9836666,116.310965,0,666.0,39904.2509722222,2009-04-01,06:01:24
4,39.9836799,116.3110499,0,666.0,39904.2509953704,2009-04-01,06:01:26
5,39.9837033,116.3111433,0,666.0,39904.2510185185,2009-04-01,06:01:28
6,39.9837866,116.31123829999999,0,666.0,39904.2510416667,2009-04-01,06:01:30
7,39.9838533,116.3113116,0,666.0,39904.2510648148,2009-04-01,06:01:32
8,39.98389829999999,116.3113616,0,666.0,39904.251087963,2009-04-01,06:01:34
9,39.9839166,116.3113916,0,666.0,39904.2511111111,2009-04-01,06:01:36
10,39.9839166,116.31140659999998,0,666.0,39904.2511458333,2009-04-01,06:01:39
11,39.98335,116.3107483,0,666.0,39904.2514699074,2009-04-01,06:02:07
12,39.98351829999999,116.3106433,0,666.0,39904.2515046296,2009-04-01,06:02:10
13,39.9837216,116.3106933,0,666.0,39904.251539351804,2009-04-01,06:02:13
14,39.9974833,116.3090383,0,666.0,39904.253090277794,2009-04-01,06:04:27
15,39.9974666,116.3089233,0,666.0,39904.2531134259,2009-04-01,06:04:29
16,39.9974566,116.3088916,0,666.0,39904.2531481481,2009-04-01,06:04:32
17,39.9974783,116.3088866,0,666.0,39904.2531828704,2009-04-01,06:04:35
18,39.99751989999999,116.3088916,0,666.0,39904.253217592595,2009-04-01,06:04:38
19,39.997589899999994,116.3088949,0,666.0,39904.2532523148,2009-04-01,06:04:41
20,39.99767,116.3088949,0,666.0,39904.253287037005,2009-04-01,06:04:44
21,39.9977333,116.30888999999999,0,666.0,39904.2533101852,2009-04-01,06:04:46
22,39.9978166,116.3088916,0,666.0,39904.2533333333,2009-04-01,06:04:48
23,39.9979083,116.3088933,0,666.0,39904.2533564815,2009-04-01,06:04:50
24,39.9979966,116.3088966,0,666.0,39904.2533796296,2009-04-01,06:04:52
25,39.998090000000005,116.3088949,0,666.0,39904.253402777795,2009-04-01,06:04:54
26,39.9981649,116.3088966,0,666.0,39904.2534259259,2009-04-01,06:04:56
27,39.9982499,116.3088916,0,666.0,39904.2534490741,2009-04-01,06:04:58
28,39.99834,116.3088683,0,666.0,39904.253472222204,2009-04-01,06:05:00
29,39.99844,116.30886329999998,0,666.0,39904.2534953704,2009-04-01,06:05:02
30,39.998546600000005,116.30886329999998,0,666.0,39904.253518518504,2009-04-01,06:05:04
31,39.9986916,116.30883829999999,0,666.0,39904.2535416667,2009-04-01,06:05:06
32,39.998835,116.3088416,0,666.0,39904.2535648148,2009-04-01,06:05:08
33,39.9989699,116.3088416,0,666.0,39904.253587963,2009-04-01,06:05:10
34,39.9990933,116.30884329999999,0,666.0,39904.2536111111,2009-04-01,06:05:12
35,39.9991866,116.30888159999999,0,666.0,39904.2536342593,2009-04-01,06:05:14
36,39.999299900000004,116.30893490000001,0,666.0,39904.253657407404,2009-04-01,06:05:16
37,39.9994583,116.30895159999999,0,662.7,39904.2536805556,2009-04-01,06:05:18
38,39.99966,116.30893329999999,0,662.7,39904.253703703704,2009-04-01,06:05:20
39,39.999888299999995,116.3088749,0,662.7,39904.2537268519,2009-04-01,06:05:22
40,40.0001183,116.30886159999999,0,662.7,39904.25375,2009-04-01,06:05:24
41,40.000344899999995,116.3088733,0,662.7,39904.2537731482,2009-04-01,06:05:26
42,40.0005933,116.30887990000001,0,659.4,39904.253796296296,2009-04-01,06:05:28
43,40.00084329999999,116.3088749,0,659.4,39904.2538194444,2009-04-01,06:05:30
44,40.0010899,116.3088716,0,659.4,39904.253842592596,2009-04-01,06:05:32
45,40.001321600000004,116.3088649,0,656.2,39904.2538657407,2009-04-01,06:05:34
46,40.0015333,116.3088649,0,652.9,39904.2538888889,2009-04-01,06:05:36
47,40.0017099,116.30885330000001,0,652.9,39904.253912037,2009-04-01,06:05:38
48,40.001819899999994,116.3088133,0,649.6,39904.2539351852,2009-04-01,06:05:40
49,40.0019216,116.3088183,0,646.3,39904.2539583333,2009-04-01,06:05:42
50,40.0019883,116.3088166,0,646.3,39904.253981481495,2009-04-01,06:05:44
51,40.002018299999996,116.30883159999999,0,646.3,39904.2540046296,2009-04-01,06:05:46
52,40.0020233,116.30884329999999,0,646.3,39904.254027777795,2009-04-01,06:05:48
53,40.0020666,116.30886159999999,0,646.3,39904.2540509259,2009-04-01,06:05:50
54,40.0021099,116.30888999999999,0,646.3,39904.2540740741,2009-04-01,06:05:52
55,40.002173299999995,116.3088999,0,646.3,39904.254097222205,2009-04-01,06:05:54
56,40.002238299999995,116.3089199,0,646.3,39904.2541203704,2009-04-01,06:05:56
57,40.0023299,116.3089383,0,646.3,39904.2541435185,2009-04-01,06:05:58
58,40.0024566,116.30896829999999,0,643.0,39904.2541666667,2009-04-01,06:06:00
59,40.0026399,116.3090049,0,643.0,39904.2541898148,2009-04-01,06:06:02
60,40.0028466,116.30908659999999,0,643.0,39904.254212962995,2009-04-01,06:06:04
61,40.0030499,116.30922,0,643.0,39904.2542361111,2009-04-01,06:06:06
62,40.0033049,116.30945659999999,0,643.0,39904.2542592593,2009-04-01,06:06:08
63,40.003561600000005,116.3097149,0,639.8,39904.254282407404,2009-04-01,06:06:10
64,40.004436600000005,116.31128159999999,0,616.8,39904.2543981481,2009-04-01,06:06:20
65,40.0050533,116.31287830000001,0,597.1,39904.2545138889,2009-04-01,06:06:30
66,40.0052499,116.31304329999999,0,593.8,39904.254537037,2009-04-01,06:06:32
67,40.0054833,116.3131466,0,590.6,39904.2545601852,2009-04-01,06:06:34
68,40.0057549,116.3131399,0,587.3,39904.2545833333,2009-04-01,06:06:36
69,40.0060583,116.31309990000001,0,584.0,39904.254606481496,2009-04-01,06:06:38
70,40.0063816,116.3130466,0,580.7,39904.2546296296,2009-04-01,06:06:40
71,40.0079833,116.31269990000001,0,570.9,39904.2547453704,2009-04-01,06:06:50
72,40.0132466,116.31179329999999,0,551.2,39904.2551736111,2009-04-01,06:07:27
73,40.0146316,116.3113249,0,534.8,39904.2552893519,2009-04-01,06:07:37
74,40.0163199,116.31015490000001,0,515.1,39904.2554282407,2009-04-01,06:07:49
75,40.0175033,116.30907659999998,0,524.9,39904.2555439815,2009-04-01,06:07:59
76,40.0183816,116.3083399,0,528.2,39904.2556597222,2009-04-01,06:08:09
77,40.0184999,116.308295,0,528.2,39904.255682870404,2009-04-01,06:08:11
78,40.0185766,116.3083399,0,528.2,39904.2557060185,2009-04-01,06:08:13
79,40.0186366,116.30835659999998,0,528.2,39904.255729166696,2009-04-01,06:08:15
80,40.0186866,116.3083183,0,528.2,39904.255763888905,2009-04-01,06:08:18
81,40.018691600000004,116.3083066,0,528.2,39904.255787037,2009-04-01,06:08:20
82,40.0186799,116.3082933,0,528.2,39904.2558101852,2009-04-01,06:08:22
83,40.0186566,116.3082733,0,528.2,39904.255844907406,2009-04-01,06:08:25
84,40.0186449,116.3082399,0,528.2,39904.2558796296,2009-04-01,06:08:28
85,40.0186949,116.30821329999999,0,528.2,39904.2559143519,2009-04-01,06:08:31
86,40.0192433,116.3081233,0,528.2,39904.2560648148,2009-04-01,06:08:44
87,40.0193466,116.30811159999999,0,528.2,39904.256087963,2009-04-01,06:08:46
88,40.0202249,116.3079783,0,528.2,39904.2562384259,2009-04-01,06:08:59
89,40.02033660000001,116.30795159999998,0,528.2,39904.2565277778,2009-04-01,06:09:24
90,40.0206116,116.30788159999999,0,528.2,39904.2566203704,2009-04-01,06:09:32
91,40.02076829999999,116.30785159999998,0,528.2,39904.2566435185,2009-04-01,06:09:34
92,40.0209583,116.30782659999998,0,528.2,39904.2566666667,2009-04-01,06:09:36
93,40.0261,116.30733329999998,0,528.2,39904.2572569444,2009-04-01,06:10:27
94,40.0262333,116.30733159999998,0,528.2,39904.2572800926,2009-04-01,06:10:29
95,40.0266299,116.30731999999999,0,524.9,39904.2574189815,2009-04-01,06:10:41
96,40.0266316,116.307355,0,521.7,39904.2574421296,2009-04-01,06:10:43
97,40.0266583,116.30735659999999,0,521.7,39904.2574768519,2009-04-01,06:10:46
98,40.0266583,116.30738659999999,0,518.4,39904.2575115741,2009-04-01,06:10:49
99,40.0266783,116.3074216,0,515.1,39904.2575462963,2009-04-01,06:10:52
100,40.0266783,116.3074216,0,515.1,39904.2575578704,2009-04-01,06:10:53
101,40.0266766,116.30742659999999,0,511.8,39904.2575810185,2009-04-01,06:10:55
102,40.0266833,116.30744159999999,0,508.5,39904.257615740695,2009-04-01,06:10:58
103,40.0266933,116.30745659999998,0,508.5,39904.257650463,2009-04-01,06:11:01
104,40.0267166,116.3074666,0,505.2,39904.2576851852,2009-04-01,06:11:04
105,40.0267316,116.307475,0,502.0,39904.2577199074,2009-04-01,06:11:07
106,40.027136600000006,116.30736329999999,0,495.4,39904.2578356481,2009-04-01,06:11:17
107,40.0272616,116.30735159999999,0,495.4,39904.2578587963,2009-04-01,06:11:19
108,40.0273783,116.3072983,0,495.4,39904.2578819444,2009-04-01,06:11:21
109,40.0276549,116.3071866,0,492.1,39904.257928240695,2009-04-01,06:11:25
110,40.0277633,116.30715159999998,0,492.1,39904.2579513889,2009-04-01,06:11:27
111,40.0278816,116.3071233,0,488.8,39904.257974537,2009-04-01,06:11:29
112,40.027969899999995,116.30708659999999,0,488.8,39904.2579976852,2009-04-01,06:11:31
113,40.028068299999994,116.3070466,0,488.8,39904.2580208333,2009-04-01,06:11:33
114,40.0283149,116.30687490000001,0,488.8,39904.2580902778,2009-04-01,06:11:39
115,40.0283966,116.30681659999999,0,488.8,39904.2581134259,2009-04-01,06:11:41
116,40.0284466,116.3067883,0,488.8,39904.2581365741,2009-04-01,06:11:43
117,40.028504999999996,116.30670500000001,0,488.8,39904.2581712963,2009-04-01,06:11:46
118,40.0285366,116.30665829999998,0,488.8,39904.2581944444,2009-04-01,06:11:48
119,40.028563299999995,116.3065933,0,488.8,39904.2582175926,2009-04-01,06:11:50
120,40.0285783,116.30650659999999,0,488.8,39904.258240740695,2009-04-01,06:11:52
121,40.028586600000004,116.3064383,0,488.8,39904.2582638889,2009-04-01,06:11:54
122,40.028565,116.3063366,0,488.8,39904.258287037,2009-04-01,06:11:56
123,40.0284883,116.3062249,0,488.8,39904.2583217593,2009-04-01,06:11:59
124,40.027871600000005,116.30603490000001,0,488.8,39904.2584259259,2009-04-01,06:12:08
125,40.0275083,116.30597659999998,0,488.8,39904.2584722222,2009-04-01,06:12:12
126,40.0273549,116.3059283,0,488.8,39904.2584953704,2009-04-01,06:12:14
127,40.0272166,116.3058783,0,488.8,39904.2585185185,2009-04-01,06:12:16
128,40.0270766,116.30583329999999,0,488.8,39904.2585416667,2009-04-01,06:12:18
129,40.026936600000006,116.30578,0,488.8,39904.2585648148,2009-04-01,06:12:20
130,40.026816600000004,116.305745,0,488.8,39904.258587963,2009-04-01,06:12:22
131,40.02667329999999,116.305695,0,488.8,39904.2586111111,2009-04-01,06:12:24
132,40.0265449,116.30561329999999,0,488.8,39904.2586342593,2009-04-01,06:12:26
133,40.026436600000004,116.3055533,0,488.8,39904.2586574074,2009-04-01,06:12:28
134,40.0263216,116.30552990000001,0,488.8,39904.2586805556,2009-04-01,06:12:30
135,40.0261966,116.3055,0,488.8,39904.2587037037,2009-04-01,06:12:32
136,40.026065,116.3054399,0,488.8,39904.258726851804,2009-04-01,06:12:34
137,40.025934899999996,116.30538,0,488.8,39904.25875,2009-04-01,06:12:36
138,40.0257749,116.3053199,0,488.8,39904.2587731481,2009-04-01,06:12:38
139,40.025588299999995,116.30525659999999,0,488.8,39904.2587962963,2009-04-01,06:12:40
140,40.0254549,116.3052033,0,488.8,39904.258819444396,2009-04-01,06:12:42
141,40.025381599999996,116.30526,0,488.8,39904.2588425926,2009-04-01,06:12:44
142,40.025381599999996,116.3052616,0,488.8,39904.258865740696,2009-04-01,06:12:46
143,40.0253599,116.3052733,0,488.8,39904.2588888889,2009-04-01,06:12:48
144,40.0253016,116.3054399,0,488.8,39904.2589236111,2009-04-01,06:12:51
145,40.0252583,116.3057066,0,488.8,39904.2589583333,2009-04-01,06:12:54
146,40.02517329999999,116.3058466,0,488.8,39904.2589814815,2009-04-01,06:12:56
147,40.0251233,116.3059983,0,488.8,39904.2590046296,2009-04-01,06:12:58
148,40.0251033,116.30617990000002,0,488.8,39904.2590277778,2009-04-01,06:13:00
149,40.025116600000004,116.3063783,0,488.8,39904.259050925895,2009-04-01,06:13:02
150,40.025161600000004,116.30658329999999,0,488.8,39904.2590740741,2009-04-01,06:13:04
151,40.0252066,116.3067966,0,488.8,39904.2590972222,2009-04-01,06:13:06
152,40.0252583,116.3070033,0,488.8,39904.2591203704,2009-04-01,06:13:08
153,40.0253049,116.3072283,0,488.8,39904.2591435185,2009-04-01,06:13:10
154,40.0253516,116.3074533,0,488.8,39904.2591666667,2009-04-01,06:13:12
155,40.0253783,116.30770990000002,0,488.8,39904.2591898148,2009-04-01,06:13:14
156,40.0254216,116.30794660000001,0,488.8,39904.259212963,2009-04-01,06:13:16
157,40.0254883,116.30816829999999,0,488.8,39904.2592361111,2009-04-01,06:13:18
158,40.0255333,116.30835159999998,0,488.8,39904.2592592593,2009-04-01,06:13:20
159,40.025585,116.30851329999999,0,488.8,39904.2592824074,2009-04-01,06:13:22
160,40.0256466,116.3086616,0,488.8,39904.2593055556,2009-04-01,06:13:24
161,40.025690000000004,116.30878829999999,0,488.8,39904.2593287037,2009-04-01,06:13:26
162,40.0260433,116.30948329999998,0,488.8,39904.2594907407,2009-04-01,06:13:40
163,40.027491600000005,116.31133329999999,0,492.1,39904.2596875,2009-04-01,06:13:57
164,40.0322333,116.3161783,0,498.7,39904.2601388889,2009-04-01,06:14:36
165,40.033823299999995,116.3162983,0,498.7,39904.2602546296,2009-04-01,06:14:46
166,40.0339783,116.3163716,0,495.4,39904.2602777778,2009-04-01,06:14:48
167,40.0341966,116.31645990000001,0,492.1,39904.2603009259,2009-04-01,06:14:50
168,40.0345566,116.31658999999999,0,492.1,39904.2603356481,2009-04-01,06:14:53
169,40.034634999999994,116.31665659999999,0,492.1,39904.2603587963,2009-04-01,06:14:55
170,40.034698299999995,116.31671829999999,0,488.8,39904.2603819444,2009-04-01,06:14:57
171,40.034768299999996,116.31676159999999,0,488.8,39904.260405092595,2009-04-01,06:14:59
172,40.0347816,116.3168199,0,488.8,39904.2604282407,2009-04-01,06:15:01
173,40.0347649,116.3168249,0,488.8,39904.2604513889,2009-04-01,06:15:03
174,40.0347616,116.31681329999999,0,485.6,39904.260486111096,2009-04-01,06:15:06
175,40.0347766,116.31680829999999,0,485.6,39904.260520833304,2009-04-01,06:15:09
176,40.0348016,116.3168183,0,485.6,39904.2605555556,2009-04-01,06:15:12
177,40.0348016,116.3168183,0,485.6,39904.2606018518,2009-04-01,06:15:16
178,40.0348016,116.3168233,0,485.6,39904.260625,2009-04-01,06:15:18
179,40.0347849,116.3168783,0,485.6,39904.260659722204,2009-04-01,06:15:21
180,40.0347333,116.3170183,0,485.6,39904.2606944444,2009-04-01,06:15:24
181,40.034696600000004,116.31711659999999,0,485.6,39904.260717592595,2009-04-01,06:15:26
182,40.03417,116.3207149,0,485.6,39904.2611689815,2009-04-01,06:16:05
183,40.034161600000004,116.32090659999999,0,482.3,39904.2611921296,2009-04-01,06:16:07
184,40.034163299999996,116.3210466,0,482.3,39904.261215277795,2009-04-01,06:16:09
185,40.034194899999996,116.32111,0,482.3,39904.2612384259,2009-04-01,06:16:11
186,40.0341966,116.3212216,0,482.3,39904.2612615741,2009-04-01,06:16:13
187,40.034183299999995,116.3212983,0,482.3,39904.261284722204,2009-04-01,06:16:15
188,40.0341533,116.3213466,0,482.3,39904.2613078704,2009-04-01,06:16:17
189,40.0341266,116.32137,0,482.3,39904.261331018504,2009-04-01,06:16:19
190,40.0341016,116.3213866,0,482.3,39904.2613541667,2009-04-01,06:16:21
191,40.0340466,116.3213883,0,482.3,39904.2613888889,2009-04-01,06:16:24
192,40.0340016,116.32139,0,482.3,39904.2614236111,2009-04-01,06:16:27
193,40.033938299999996,116.32137990000001,0,482.3,39904.2614583333,2009-04-01,06:16:30
194,40.0338516,116.32140159999999,0,482.3,39904.2614930556,2009-04-01,06:16:33
195,40.0337566,116.3213949,0,482.3,39904.261527777795,2009-04-01,06:16:36
196,40.0335299,116.32175829999998,0,472.4,39904.2617476852,2009-04-01,06:16:55
197,40.0335683,116.3224783,0,439.6,39904.261828703704,2009-04-01,06:17:02
198,40.0336133,116.32266829999999,0,426.5,39904.2618518519,2009-04-01,06:17:04
199,40.0336716,116.3228683,0,413.4,39904.261875,2009-04-01,06:17:06
200,40.0337633,116.323045,0,403.5,39904.2618981482,2009-04-01,06:17:08
201,40.0338566,116.32325159999998,0,393.7,39904.261921296296,2009-04-01,06:17:10
202,40.0339333,116.32345490000002,0,387.1,39904.2619444444,2009-04-01,06:17:12
203,40.0346183,116.3261883,0,377.3,39904.2622685185,2009-04-01,06:17:40
204,40.0346433,116.3264166,0,374.0,39904.2622916667,2009-04-01,06:17:42
205,40.0346749,116.32695159999999,0,367.5,39904.262337962995,2009-04-01,06:17:46
206,40.0348016,116.32821659999999,0,364.2,39904.2624768519,2009-04-01,06:17:58
207,40.034743299999995,116.328305,0,364.2,39904.2625810185,2009-04-01,06:18:07
208,40.034743299999995,116.328305,0,364.2,39904.2625925926,2009-04-01,06:18:08
209,40.0347349,116.3283033,0,364.2,39904.2626157407,2009-04-01,06:18:10
210,40.034858299999996,116.3286983,0,364.2,39904.2627662037,2009-04-01,06:18:23
211,40.03488660000001,116.3288899,0,364.2,39904.2627893519,2009-04-01,06:18:25
212,40.0349149,116.32907990000001,0,364.2,39904.2628125,2009-04-01,06:18:27
213,40.0356916,116.32982659999999,0,364.2,39904.2636805556,2009-04-01,06:19:42
214,40.035838299999995,116.32973989999999,0,364.2,39904.2637037037,2009-04-01,06:19:44
215,40.0360116,116.32962490000001,0,364.2,39904.2637268519,2009-04-01,06:19:46
216,40.0362016,116.32950659999999,0,364.2,39904.26375,2009-04-01,06:19:48
217,40.03638660000001,116.3293716,0,364.2,39904.2637731481,2009-04-01,06:19:50
218,40.03658660000001,116.329245,0,364.2,39904.2637962963,2009-04-01,06:19:52
219,40.0372899,116.32870659999999,0,364.2,39904.2638773148,2009-04-01,06:19:59
220,40.03849829999999,116.32793329999998,0,364.2,39904.2640162037,2009-04-01,06:20:11
221,40.0386049,116.32785159999999,0,364.2,39904.264039351896,2009-04-01,06:20:13
222,40.038694899999996,116.32781659999999,0,364.2,39904.2640625,2009-04-01,06:20:15
223,40.0386799,116.32770159999998,0,364.2,39904.2640856481,2009-04-01,06:20:17
224,40.0386433,116.32758829999999,0,364.2,39904.264212963,2009-04-01,06:20:28
225,40.0386483,116.32759990000001,0,364.2,39904.2642476852,2009-04-01,06:20:31
226,40.0386533,116.32764159999999,0,364.2,39904.2642824074,2009-04-01,06:20:34
227,40.038663299999996,116.3276716,0,364.2,39904.2643171296,2009-04-01,06:20:37
228,40.038548299999995,116.32769990000001,0,364.2,39904.264351851896,2009-04-01,06:20:40
229,40.038388299999994,116.3277233,0,364.2,39904.264386574105,2009-04-01,06:20:43
230,40.038328299999996,116.32775829999999,0,364.2,39904.2644097222,2009-04-01,06:20:45
231,40.03829,116.3277933,0,364.2,39904.2644328704,2009-04-01,06:20:47
232,40.03822329999999,116.3278549,0,364.2,39904.2644675926,2009-04-01,06:20:50
233,40.0381799,116.32792830000001,0,364.2,39904.2645023148,2009-04-01,06:20:53
234,40.0381533,116.32803659999999,0,364.2,39904.264537037,2009-04-01,06:20:56
235,40.0381383,116.3280666,0,364.2,39904.264571759304,2009-04-01,06:20:59
236,40.038188299999995,116.3280233,0,364.2,39904.2646064815,2009-04-01,06:21:02
237,40.0383016,116.32787490000001,0,364.2,39904.2646412037,2009-04-01,06:21:05
238,40.0384316,116.32776489999999,0,364.2,39904.2646643519,2009-04-01,06:21:07
239,40.0385583,116.32765829999998,0,364.2,39904.2646875,2009-04-01,06:21:09
240,40.0387099,116.3275216,0,364.2,39904.2647106481,2009-04-01,06:21:11
241,40.038863299999996,116.32740159999999,0,364.2,39904.2647337963,2009-04-01,06:21:13
242,40.0390283,116.32728490000001,0,364.2,39904.2647569444,2009-04-01,06:21:15
243,40.0392066,116.3271466,0,364.2,39904.2647800926,2009-04-01,06:21:17
244,40.039398299999995,116.3269866,0,364.2,39904.2648032407,2009-04-01,06:21:19
245,40.039595,116.32683159999999,0,364.2,39904.2648263889,2009-04-01,06:21:21
246,40.0397799,116.3266666,0,364.2,39904.264849537,2009-04-01,06:21:23
247,40.0399683,116.32650500000001,0,364.2,39904.2648726852,2009-04-01,06:21:25
248,40.040165,116.3263199,0,364.2,39904.2648958333,2009-04-01,06:21:27
