Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.8847283,116.46163500000002,0,183.7,40007.1733101852,2009-07-13,04:09:34
1,39.8846633,116.4614366,0,173.9,40007.1733333333,2009-07-13,04:09:36
2,39.8846083,116.46135159999999,0,173.9,40007.1733680556,2009-07-13,04:09:39
3,39.8846333,116.46130490000002,0,177.2,40007.1734027778,2009-07-13,04:09:42
4,39.8846183,116.46130490000002,0,180.4,40007.1734375,2009-07-13,04:09:45
5,39.8846316,116.461385,0,183.7,40007.1734722222,2009-07-13,04:09:48
6,39.8846616,116.46145659999999,0,190.3,40007.1735069444,2009-07-13,04:09:51
7,39.8846516,116.4615183,0,200.1,40007.1735416667,2009-07-13,04:09:54
8,39.8845033,116.461495,0,193.6,40007.1735763889,2009-07-13,04:09:57
9,39.8844633,116.4615183,0,193.6,40007.173599537,2009-07-13,04:09:59
10,39.8843399,116.4615416,0,190.3,40007.1736342593,2009-07-13,04:10:02
11,39.884268299999995,116.46152830000001,0,187.0,40007.1736689815,2009-07-13,04:10:05
12,39.8842383,116.4615466,0,183.7,40007.1737037037,2009-07-13,04:10:08
13,39.884188200000004,116.46155159999998,0,177.2,40007.173738425896,2009-07-13,04:10:11
14,39.8841549,116.46155159999998,0,170.6,40007.1737615741,2009-07-13,04:10:13
15,39.884116600000006,116.4615633,0,167.3,40007.1737962963,2009-07-13,04:10:16
16,39.8840833,116.4615566,0,167.3,40007.1738310185,2009-07-13,04:10:19
17,39.884068299999996,116.46148329999998,0,164.0,40007.1738657407,2009-07-13,04:10:22
18,39.8840116,116.461405,0,160.8,40007.173900463,2009-07-13,04:10:25
19,39.8839549,116.46142830000001,0,157.5,40007.1739351852,2009-07-13,04:10:28
20,39.8839033,116.4614416,0,150.9,40007.1739699074,2009-07-13,04:10:31
21,39.883843299999995,116.4614366,0,150.9,40007.174004629596,2009-07-13,04:10:34
22,39.8838166,116.4613949,0,150.9,40007.174039351805,2009-07-13,04:10:37
23,39.8837883,116.46135659999999,0,150.9,40007.1740740741,2009-07-13,04:10:40
24,39.8837883,116.46130990000002,0,150.9,40007.1741087963,2009-07-13,04:10:43
25,39.883751600000004,116.4612466,0,150.9,40007.1741435185,2009-07-13,04:10:46
26,39.88377,116.46120490000001,0,150.9,40007.1741782407,2009-07-13,04:10:49
27,39.883751600000004,116.4611633,0,150.9,40007.174212963,2009-07-13,04:10:52
28,39.883663299999995,116.46132990000001,0,147.6,40007.1742476852,2009-07-13,04:10:55
29,39.883590000000005,116.46138159999998,0,147.6,40007.1742824074,2009-07-13,04:10:58
30,39.883533299999996,116.46136829999999,0,144.4,40007.1743171296,2009-07-13,04:11:01
31,39.8834833,116.46132,0,144.4,40007.174351851805,2009-07-13,04:11:04
32,39.8834399,116.46131159999999,0,144.4,40007.1743865741,2009-07-13,04:11:07
33,39.883393299999994,116.46132,0,141.1,40007.1744212963,2009-07-13,04:11:10
34,39.8833516,116.46125659999998,0,141.1,40007.1744560185,2009-07-13,04:11:13
35,39.883305,116.4612416,0,137.8,40007.1744907407,2009-07-13,04:11:16
36,39.883236600000004,116.4613,0,141.1,40007.174525463,2009-07-13,04:11:19
37,39.8831783,116.4613233,0,144.4,40007.1745601852,2009-07-13,04:11:22
38,39.8831833,116.46130659999999,0,144.4,40007.1745949074,2009-07-13,04:11:25
39,39.8832266,116.46125659999998,0,147.6,40007.1746296296,2009-07-13,04:11:28
40,39.8832716,116.46120159999998,0,147.6,40007.1746643518,2009-07-13,04:11:31
41,39.883368299999994,116.46123490000002,0,147.6,40007.1746990741,2009-07-13,04:11:34
42,39.8834299,116.4612166,0,147.6,40007.1747337963,2009-07-13,04:11:37
43,39.883418299999995,116.4600983,0,200.1,40007.174837963,2009-07-13,04:11:46
44,39.8834683,116.4600149,0,206.7,40007.174861111096,2009-07-13,04:11:48
45,39.8835633,116.45994830000001,0,213.3,40007.1748842593,2009-07-13,04:11:50
46,39.8836283,116.4599133,0,216.5,40007.1749074074,2009-07-13,04:11:52
47,39.8836649,116.4600199,0,219.8,40007.1749421296,2009-07-13,04:11:55
48,39.8837499,116.4599283,0,223.1,40007.1749768518,2009-07-13,04:11:58
49,39.8839149,116.45975659999999,0,232.9,40007.1750115741,2009-07-13,04:12:01
50,39.883925,116.45970829999999,0,246.1,40007.175046296295,2009-07-13,04:12:04
51,39.8837783,116.46015,0,249.3,40007.175092592595,2009-07-13,04:12:08
52,39.8838066,116.4601483,0,249.3,40007.1751273148,2009-07-13,04:12:11
53,39.8838266,116.4602,0,249.3,40007.175162037005,2009-07-13,04:12:14
54,39.8838066,116.46038999999999,0,252.6,40007.1751967593,2009-07-13,04:12:17
55,39.8838016,116.46050659999999,0,252.6,40007.1752314815,2009-07-13,04:12:20
56,39.883773299999994,116.46062490000001,0,252.6,40007.1752662037,2009-07-13,04:12:23
57,39.88369829999999,116.46093159999998,0,252.6,40007.1753009259,2009-07-13,04:12:26
