Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.9809299,116.25575159999998,0,213.3,39917.9934953704,2009-04-14,23:50:38
1,39.980895000000004,116.2557733,0,213.3,39917.9935300926,2009-04-14,23:50:41
2,39.9808683,116.2557866,0,213.3,39917.9935648148,2009-04-14,23:50:44
3,39.9808466,116.2557983,0,213.3,39917.993599537,2009-04-14,23:50:47
4,39.980618299999996,116.25578999999999,0,213.3,39917.993912037,2009-04-14,23:51:14
5,39.98067329999999,116.25577659999998,0,213.3,39917.9939467593,2009-04-14,23:51:17
6,39.980768299999994,116.25574830000001,0,213.3,39917.9939814815,2009-04-14,23:51:20
7,39.980740000000004,116.25574329999999,0,213.3,39917.9940162037,2009-04-14,23:51:23
8,39.9807316,116.25573829999999,0,213.3,39917.994039351805,2009-04-14,23:51:25
9,39.980545,116.25576159999999,0,210.0,39917.9942939815,2009-04-14,23:51:47
10,39.980545,116.25576159999999,0,210.0,39917.994317129596,2009-04-14,23:51:49
11,39.9805416,116.25575829999998,0,210.0,39917.9943402778,2009-04-14,23:51:51
12,39.9812166,116.25561499999999,0,210.0,39917.9947106481,2009-04-14,23:52:23
13,39.980996600000005,116.2557666,0,213.3,39917.9977546296,2009-04-14,23:56:46
14,39.9809283,116.2557949,0,213.3,39917.9977893519,2009-04-14,23:56:49
15,39.980885,116.25580330000001,0,213.3,39917.9978125,2009-04-14,23:56:51
16,39.9808683,116.25578829999999,0,213.3,39917.9978472222,2009-04-14,23:56:54
17,39.980863299999996,116.2557633,0,213.3,39917.9978819444,2009-04-14,23:56:57
18,39.9808266,116.25575990000002,0,213.3,39917.997916666696,2009-04-14,23:57:00
19,39.9807883,116.2557783,0,213.3,39917.997951388905,2009-04-14,23:57:03
20,39.9807316,116.25578329999999,0,213.3,39917.9979861111,2009-04-14,23:57:06
21,39.9805966,116.25581159999999,0,213.3,39917.9980208333,2009-04-14,23:57:09
22,39.980534999999996,116.2558183,0,213.3,39917.9980439815,2009-04-14,23:57:11
23,39.9804966,116.2557916,0,213.3,39917.9980787037,2009-04-14,23:57:14
24,39.980486600000006,116.2557399,0,213.3,39917.9981134259,2009-04-14,23:57:17
25,39.980458299999995,116.25569990000001,0,213.3,39917.9981481481,2009-04-14,23:57:20
26,39.9803999,116.25568829999999,0,213.3,39917.998182870404,2009-04-14,23:57:23
27,39.9804033,116.25563159999999,0,213.3,39917.9982175926,2009-04-14,23:57:26
28,39.980441600000006,116.2555433,0,210.0,39917.9982523148,2009-04-14,23:57:29
29,39.9804249,116.2554899,0,210.0,39917.998287037,2009-04-14,23:57:32
30,39.9803866,116.2554533,0,210.0,39917.9983217593,2009-04-14,23:57:35
31,39.9804083,116.25535659999998,0,206.7,39917.9983564815,2009-04-14,23:57:38
32,39.9804283,116.2553183,0,206.7,39917.9983912037,2009-04-14,23:57:41
33,39.9804183,116.25527659999999,0,206.7,39917.9984259259,2009-04-14,23:57:44
34,39.980411600000004,116.25528659999999,0,203.4,39917.9984606481,2009-04-14,23:57:47
35,39.98039,116.25531000000001,0,203.4,39917.9984953704,2009-04-14,23:57:50
36,39.980325,116.2553649,0,203.4,39917.9985300926,2009-04-14,23:57:53
37,39.98027329999999,116.25541499999999,0,203.4,39917.9985648148,2009-04-14,23:57:56
38,39.9802149,116.25546000000001,0,203.4,39917.998587963,2009-04-14,23:57:58
39,39.980166600000004,116.2555049,0,203.4,39917.9986111111,2009-04-14,23:58:00
40,39.9801266,116.2555733,0,203.4,39917.9986458333,2009-04-14,23:58:03
41,39.980095,116.2556166,0,203.4,39917.998680555604,2009-04-14,23:58:06
42,39.980058299999996,116.2556583,0,206.7,39917.9987152778,2009-04-14,23:58:09
43,39.980011600000005,116.2556649,0,210.0,39917.99875,2009-04-14,23:58:12
44,39.979968299999996,116.2556116,0,206.7,39917.9987847222,2009-04-14,23:58:15
45,39.9799266,116.2555533,0,206.7,39917.9988194444,2009-04-14,23:58:18
46,39.9798816,116.25548500000001,0,206.7,39917.9988541667,2009-04-14,23:58:21
