Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.979161,116.345927,0,261,39907.5583564815,2009-04-04,13:24:02
1,39.979172999999996,116.345925,0,261,39907.558402777795,2009-04-04,13:24:06
2,39.9792,116.34591499999999,0,260,39907.5584490741,2009-04-04,13:24:10
3,39.97922,116.345901,0,259,39907.558483796296,2009-04-04,13:24:13
4,39.979221,116.34591599999999,0,259,39907.558530092596,2009-04-04,13:24:17
5,39.979224,116.34591999999999,0,259,39907.5585648148,2009-04-04,13:24:20
6,39.979227,116.345922,0,259,39907.5586111111,2009-04-04,13:24:24
7,39.97923,116.345923,0,259,39907.5586458333,2009-04-04,13:24:27
8,39.979232,116.345922,0,259,39907.5586921296,2009-04-04,13:24:31
9,39.979232,116.345922,0,259,39907.558703703704,2009-04-04,13:24:32
10,39.979234999999996,116.345922,0,259,39907.5587268519,2009-04-04,13:24:34
11,39.979234000000005,116.345899,0,259,39907.5587731482,2009-04-04,13:24:38
12,39.97926,116.345906,0,262,39907.5588078704,2009-04-04,13:24:41
13,39.979285,116.345874,0,260,39907.5588541667,2009-04-04,13:24:45
14,39.979258,116.34585600000001,0,262,39907.558900462995,2009-04-04,13:24:49
15,39.979189,116.345918,0,264,39907.5589351852,2009-04-04,13:24:52
16,39.97917,116.34601299999999,0,264,39907.558981481496,2009-04-04,13:24:56
17,39.97916,116.34604399999999,0,265,39907.559016203704,2009-04-04,13:24:59
18,39.979147999999995,116.346056,0,266,39907.5590625,2009-04-04,13:25:03
19,39.979144,116.346057,0,266,39907.559097222205,2009-04-04,13:25:06
20,39.97914,116.34605400000001,0,266,39907.5591435185,2009-04-04,13:25:10
21,39.979139,116.34605400000001,0,266,39907.5591782407,2009-04-04,13:25:13
22,39.97914,116.34605400000001,0,266,39907.559224537,2009-04-04,13:25:17
23,39.979141999999996,116.34605400000001,0,266,39907.5592592593,2009-04-04,13:25:20
24,39.979149,116.346053,0,266,39907.5593055556,2009-04-04,13:25:24
25,39.979149,116.346053,0,266,39907.5593171296,2009-04-04,13:25:25
26,39.979152,116.346053,0,266,39907.559340277796,2009-04-04,13:25:27
27,39.979143,116.346065,0,269,39907.5593865741,2009-04-04,13:25:31
28,39.979108000000004,116.346404,0,264,39907.5594328704,2009-04-04,13:25:35
29,39.979077000000004,116.34641699999999,0,266,39907.5594675926,2009-04-04,13:25:38
30,39.979087,116.346422,0,269,39907.559513888904,2009-04-04,13:25:42
31,39.979087,116.346422,0,269,39907.559525462995,2009-04-04,13:25:43
32,39.979089,116.346423,0,269,39907.5595486111,2009-04-04,13:25:45
33,39.979081,116.34637099999999,0,269,39907.559594907405,2009-04-04,13:25:49
34,39.979042,116.346271,0,275,39907.5596296296,2009-04-04,13:25:52
35,39.979029,116.346204,0,287,39907.5596759259,2009-04-04,13:25:56
36,39.979015999999994,116.34615500000001,0,290,39907.5597106481,2009-04-04,13:25:59
37,39.978996,116.34608100000001,0,302,39907.5597569444,2009-04-04,13:26:03
38,39.978991,116.346056,0,306,39907.559791666696,2009-04-04,13:26:06
39,39.978989,116.346051,0,306,39907.559837962996,2009-04-04,13:26:10
40,39.978993,116.34604499999999,0,306,39907.5598842593,2009-04-04,13:26:14
