Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,40.011499,116.321947,0,-147,39913.0969907407,2009-04-10,02:19:40
1,40.011578,116.321998,0,-184,39913.0970486111,2009-04-10,02:19:45
2,40.011466,116.321946,0,-138,39913.0971064815,2009-04-10,02:19:50
3,40.011443,116.32191499999999,0,-85,39913.0971643519,2009-04-10,02:19:55
4,40.011368,116.321849,0,-59,39913.097222222204,2009-04-10,02:20:00
5,40.011261,116.321825,0,-34,39913.097280092596,2009-04-10,02:20:05
6,40.01116,116.321747,0,-6,39913.097337963,2009-04-10,02:20:10
7,40.011113,116.32177800000001,0,2,39913.0973958333,2009-04-10,02:20:15
8,40.011018,116.32183700000002,0,16,39913.097453703704,2009-04-10,02:20:20
9,40.010904,116.321898,0,30,39913.0975115741,2009-04-10,02:20:25
10,40.010872,116.32206599999999,0,36,39913.0975694444,2009-04-10,02:20:30
11,40.010661999999996,116.322106,0,56,39913.0976273148,2009-04-10,02:20:35
12,40.010678000000006,116.32228700000002,0,60,39913.0976851852,2009-04-10,02:20:40
13,40.010040000000004,116.322193,0,96,39913.0977430556,2009-04-10,02:20:45
14,40.009819,116.322372,0,92,39913.0978009259,2009-04-10,02:20:50
15,40.009614,116.322616,0,99,39913.097858796296,2009-04-10,02:20:55
16,40.009558,116.32291000000001,0,111,39913.0979166667,2009-04-10,02:21:00
17,40.009506,116.323146,0,112,39913.097974537,2009-04-10,02:21:05
18,40.009551,116.32349099999999,0,126,39913.098032407404,2009-04-10,02:21:10
19,40.00954,116.32376599999999,0,135,39913.098090277796,2009-04-10,02:21:15
20,40.009452,116.323977,0,132,39913.0981481481,2009-04-10,02:21:20
21,40.009295,116.324001,0,124,39913.0982060185,2009-04-10,02:21:25
22,40.009157,116.323977,0,126,39913.0982638889,2009-04-10,02:21:30
23,40.009028,116.32395,0,119,39913.0983217593,2009-04-10,02:21:35
24,40.008869,116.32395,0,112,39913.0983796296,2009-04-10,02:21:40
25,40.008728999999995,116.32393200000001,0,104,39913.0984375,2009-04-10,02:21:45
26,40.008598,116.32391799999999,0,94,39913.0984953704,2009-04-10,02:21:50
27,40.008478000000004,116.323895,0,79,39913.0985532407,2009-04-10,02:21:55
28,40.008136,116.32395700000001,0,130,39913.0986111111,2009-04-10,02:22:00
29,40.007934000000006,116.324017,0,129,39913.098668981496,2009-04-10,02:22:05
30,40.007761,116.323996,0,120,39913.0987268519,2009-04-10,02:22:10
31,40.007568,116.32399099999999,0,118,39913.0987847222,2009-04-10,02:22:15
32,40.007369,116.324013,0,117,39913.0988425926,2009-04-10,02:22:20
33,40.007166,116.324023,0,117,39913.098900462996,2009-04-10,02:22:25
34,40.006946,116.324048,0,112,39913.0989583333,2009-04-10,02:22:30
35,40.006766,116.324024,0,115,39913.0990162037,2009-04-10,02:22:35
36,40.00657,116.32398899999998,0,114,39913.0990740741,2009-04-10,02:22:40
37,40.006342,116.32403400000001,0,113,39913.0991319444,2009-04-10,02:22:45
38,40.006143,116.324067,0,113,39913.0991898148,2009-04-10,02:22:50
39,40.005965,116.324123,0,113,39913.0992476852,2009-04-10,02:22:55
40,40.005756,116.324146,0,115,39913.0993055556,2009-04-10,02:23:00
41,40.005546,116.32413400000002,0,120,39913.0993634259,2009-04-10,02:23:05
42,40.005320000000005,116.32412,0,127,39913.0994212963,2009-04-10,02:23:10
43,40.005148999999996,116.324106,0,130,39913.099479166696,2009-04-10,02:23:15
44,40.004974,116.324087,0,130,39913.099537037,2009-04-10,02:23:20
45,40.00478,116.324081,0,131,39913.099594907406,2009-04-10,02:23:25
46,40.004578,116.32411100000002,0,134,39913.0996527778,2009-04-10,02:23:30
47,40.00437,116.324119,0,138,39913.0997106481,2009-04-10,02:23:35
48,40.004203000000004,116.32408500000001,0,140,39913.0997685185,2009-04-10,02:23:40
49,40.004053000000006,116.324083,0,140,39913.0998263889,2009-04-10,02:23:45
50,40.003886,116.324125,0,141,39913.0998842593,2009-04-10,02:23:50
51,40.003719,116.324149,0,147,39913.0999421296,2009-04-10,02:23:55
52,40.003565,116.324148,0,154,39913.1,2009-04-10,02:24:00
53,40.003426,116.32415900000001,0,160,39913.1000578704,2009-04-10,02:24:05
54,40.003246000000004,116.324157,0,166,39913.1001157407,2009-04-10,02:24:10
55,40.003046999999995,116.32418500000001,0,167,39913.1001736111,2009-04-10,02:24:15
56,40.002888,116.32418100000001,0,175,39913.1002314815,2009-04-10,02:24:20
57,40.002714000000005,116.32415900000001,0,185,39913.100289351896,2009-04-10,02:24:25
58,40.002516,116.32418,0,195,39913.1003472222,2009-04-10,02:24:30
59,40.00235,116.32418100000001,0,206,39913.1004050926,2009-04-10,02:24:35
60,40.002178,116.32421599999999,0,216,39913.100462963,2009-04-10,02:24:40
61,40.00204,116.324242,0,224,39913.1005208333,2009-04-10,02:24:45
62,40.001836,116.32418,0,227,39913.1005787037,2009-04-10,02:24:50
63,40.001728,116.32413600000001,0,235,39913.100636574105,2009-04-10,02:24:55
64,40.001540999999996,116.3241,0,238,39913.1006944444,2009-04-10,02:25:00
65,40.001397999999995,116.324109,0,237,39913.1007523148,2009-04-10,02:25:05
66,40.001222999999996,116.324148,0,239,39913.1008101852,2009-04-10,02:25:10
67,40.001031,116.32423600000001,0,243,39913.100868055604,2009-04-10,02:25:15
68,40.000823,116.32424099999999,0,245,39913.1009259259,2009-04-10,02:25:20
69,40.000644,116.324192,0,254,39913.1009837963,2009-04-10,02:25:25
70,40.000444,116.32416200000002,0,263,39913.1010416667,2009-04-10,02:25:30
71,40.00028,116.32416299999998,0,260,39913.101099537,2009-04-10,02:25:35
72,40.000116999999996,116.32429599999999,0,256,39913.1011574074,2009-04-10,02:25:40
73,39.999615000000006,116.32446000000002,0,246,39913.1012152778,2009-04-10,02:25:45
74,39.999614,116.324708,0,249,39913.1012731481,2009-04-10,02:25:50
75,39.999751,116.32521499999999,0,251,39913.1013310185,2009-04-10,02:25:55
76,39.999748,116.32548899999999,0,257,39913.1013888889,2009-04-10,02:26:00
77,39.999728999999995,116.32571499999999,0,257,39913.101446759305,2009-04-10,02:26:05
78,39.999664,116.32593999999999,0,253,39913.1015046296,2009-04-10,02:26:10
79,39.999721,116.32633899999999,0,246,39913.1015625,2009-04-10,02:26:15
80,39.999743,116.32660700000001,0,244,39913.1016203704,2009-04-10,02:26:20
81,39.999795,116.326733,0,228,39913.101678240695,2009-04-10,02:26:25
82,39.999794,116.32694,0,224,39913.1017361111,2009-04-10,02:26:30
83,39.999805,116.327147,0,211,39913.1017939815,2009-04-10,02:26:35
84,39.999835,116.32732299999999,0,198,39913.1018518518,2009-04-10,02:26:40
85,39.999864,116.32741499999999,0,192,39913.1019097222,2009-04-10,02:26:45
86,39.999874,116.327398,0,189,39913.1019675926,2009-04-10,02:26:50
87,39.999863,116.32738,0,176,39913.102025463,2009-04-10,02:26:55
88,39.99988,116.327398,0,178,39913.1020833333,2009-04-10,02:27:00
89,39.999921,116.327376,0,177,39913.1021412037,2009-04-10,02:27:05
90,39.999965,116.32736799999999,0,178,39913.1021990741,2009-04-10,02:27:10
91,40.000017,116.32748500000001,0,107,39913.3150231481,2009-04-10,07:33:38
92,40.000023,116.32746999999999,0,94,39913.3150810185,2009-04-10,07:33:43
93,40.000011,116.327444,0,105,39913.3151388889,2009-04-10,07:33:48
94,40.000002,116.327431,0,116,39913.3151967593,2009-04-10,07:33:53
95,39.999969,116.32741200000001,0,121,39913.3152546296,2009-04-10,07:33:58
96,39.99991,116.32739,0,124,39913.3153125,2009-04-10,07:34:03
97,39.999902,116.32735500000001,0,126,39913.3153703704,2009-04-10,07:34:08
98,39.999901,116.327266,0,128,39913.3154282407,2009-04-10,07:34:13
