Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,39.999398,116.32810400000001,0,491,39926.7577083333,2009-04-23,18:11:06
1,39.999365000000004,116.32794299999999,0,491,39926.7577662037,2009-04-23,18:11:11
2,39.999402,116.327937,0,491,39926.7578240741,2009-04-23,18:11:16
3,39.999483000000005,116.327983,0,491,39926.7578819444,2009-04-23,18:11:21
4,39.999758,116.32811699999999,0,490,39926.7579398148,2009-04-23,18:11:26
5,39.999520000000004,116.327625,0,368,39926.7579976852,2009-04-23,18:11:31
6,39.999527,116.32750700000001,0,353,39926.7580555556,2009-04-23,18:11:36
7,39.999497,116.327422,0,345,39926.7581134259,2009-04-23,18:11:41
8,39.999664,116.327252,0,329,39926.7581712963,2009-04-23,18:11:46
9,39.999683000000005,116.32722,0,327,39926.7582291667,2009-04-23,18:11:51
10,39.999693,116.327223,0,325,39926.758287037,2009-04-23,18:11:56
11,39.999811,116.32715900000001,0,320,39926.7583449074,2009-04-23,18:12:01
12,39.999829999999996,116.327036,0,271,39926.7584027778,2009-04-23,18:12:06
13,39.999832,116.326908,0,245,39926.7584606481,2009-04-23,18:12:11
14,39.999829,116.326779,0,209,39926.7585185185,2009-04-23,18:12:16
15,39.999831,116.326645,0,188,39926.7585763889,2009-04-23,18:12:21
16,39.999829999999996,116.32652,0,166,39926.7586342593,2009-04-23,18:12:26
17,39.999854,116.32640400000001,0,156,39926.7586921296,2009-04-23,18:12:31
18,39.999877000000005,116.32628000000001,0,149,39926.75875,2009-04-23,18:12:36
19,39.999875,116.32613899999998,0,142,39926.7588078704,2009-04-23,18:12:41
20,39.999874,116.325999,0,136,39926.758865740696,2009-04-23,18:12:46
21,39.99986,116.325841,0,126,39926.7589236111,2009-04-23,18:12:51
22,39.999833,116.325667,0,113,39926.7589814815,2009-04-23,18:12:56
23,39.999803,116.32551299999999,0,105,39926.759039351804,2009-04-23,18:13:01
24,39.999809,116.325383,0,100,39926.7590972222,2009-04-23,18:13:06
25,39.999829999999996,116.32526100000001,0,100,39926.7591550926,2009-04-23,18:13:11
26,39.999828,116.325128,0,99,39926.759212963,2009-04-23,18:13:16
27,39.999840999999996,116.325029,0,95,39926.7592708333,2009-04-23,18:13:21
28,39.999825,116.324872,0,92,39926.7593287037,2009-04-23,18:13:26
29,39.999827,116.32475900000001,0,88,39926.7593865741,2009-04-23,18:13:31
30,39.99986,116.32469499999999,0,82,39926.7594444444,2009-04-23,18:13:36
31,39.999951,116.32471699999999,0,75,39926.7595023148,2009-04-23,18:13:41
32,40.000043,116.324734,0,67,39926.7595601852,2009-04-23,18:13:46
33,40.000169,116.324704,0,65,39926.7596180556,2009-04-23,18:13:51
34,40.000299,116.32465800000001,0,62,39926.759675925896,2009-04-23,18:13:56
35,40.000395000000005,116.32460800000001,0,54,39926.7597337963,2009-04-23,18:14:01
36,40.000476,116.3246,0,52,39926.7597916667,2009-04-23,18:14:06
37,40.000532,116.32460400000001,0,49,39926.759849537004,2009-04-23,18:14:11
38,40.000648999999996,116.324606,0,48,39926.7599074074,2009-04-23,18:14:16
39,40.000774,116.32459399999999,0,51,39926.7599652778,2009-04-23,18:14:21
40,40.000916,116.324602,0,56,39926.7600231481,2009-04-23,18:14:26
41,40.001063,116.324541,0,63,39926.7600810185,2009-04-23,18:14:31
42,40.001143,116.32453500000001,0,65,39926.7601388889,2009-04-23,18:14:36
43,40.001253000000005,116.324483,0,68,39926.7601967593,2009-04-23,18:14:41
44,40.001407,116.32451100000002,0,63,39926.7602546296,2009-04-23,18:14:46
45,40.001494,116.32446599999999,0,51,39926.7603125,2009-04-23,18:14:51
46,40.001591999999995,116.324425,0,40,39926.7603703704,2009-04-23,18:14:56
47,40.001707,116.32441299999999,0,31,39926.7604282407,2009-04-23,18:15:01
48,40.001818,116.3244,0,27,39926.760486111096,2009-04-23,18:15:06
49,40.001988,116.32443500000001,0,26,39926.7605439815,2009-04-23,18:15:11
50,40.002052,116.32446200000001,0,52,39926.7606018518,2009-04-23,18:15:16
51,40.00212,116.324472,0,57,39926.760659722204,2009-04-23,18:15:21
52,40.002202000000004,116.324423,0,62,39926.760717592595,2009-04-23,18:15:26
53,40.002311999999996,116.32441100000001,0,64,39926.760775463,2009-04-23,18:15:31
54,40.00244,116.32439299999999,0,64,39926.7608333333,2009-04-23,18:15:36
55,40.002534999999995,116.32432800000001,0,66,39926.7608912037,2009-04-23,18:15:41
56,40.002681,116.32435500000001,0,61,39926.7609490741,2009-04-23,18:15:46
57,40.002815999999996,116.32436899999999,0,57,39926.7610069444,2009-04-23,18:15:51
58,40.002913,116.324347,0,64,39926.7610648148,2009-04-23,18:15:56
59,40.003029999999995,116.32431399999999,0,75,39926.7611226852,2009-04-23,18:16:01
60,40.003116999999996,116.32433700000001,0,92,39926.7611805556,2009-04-23,18:16:06
61,40.003207,116.32436499999999,0,105,39926.7612384259,2009-04-23,18:16:11
62,40.003296,116.32437900000001,0,110,39926.761296296296,2009-04-23,18:16:16
63,40.003453,116.32438300000001,0,108,39926.7613541667,2009-04-23,18:16:21
64,40.003553000000004,116.324377,0,110,39926.761412037005,2009-04-23,18:16:26
65,40.003640999999995,116.324395,0,117,39926.761469907404,2009-04-23,18:16:31
66,40.003757,116.324401,0,121,39926.761527777795,2009-04-23,18:16:36
67,40.003847,116.324422,0,130,39926.7615856482,2009-04-23,18:16:41
68,40.00394,116.324408,0,139,39926.761643518505,2009-04-23,18:16:46
69,40.00408,116.32441499999999,0,155,39926.7617013889,2009-04-23,18:16:51
70,40.004259999999995,116.32441899999999,0,163,39926.7617592593,2009-04-23,18:16:56
71,40.004441,116.324395,0,154,39926.7618171296,2009-04-23,18:17:01
72,40.004578,116.32439699999999,0,155,39926.761875,2009-04-23,18:17:06
73,40.004686,116.324386,0,165,39926.7619328704,2009-04-23,18:17:11
74,40.004792,116.324376,0,162,39926.7619907407,2009-04-23,18:17:16
75,40.004898,116.32435100000001,0,157,39926.7620486111,2009-04-23,18:17:21
76,40.005041,116.32434099999999,0,143,39926.762106481496,2009-04-23,18:17:26
77,40.005143,116.324304,0,146,39926.7621643519,2009-04-23,18:17:31
78,40.005264000000004,116.324269,0,143,39926.762222222205,2009-04-23,18:17:36
79,40.005407,116.32428300000001,0,135,39926.7622800926,2009-04-23,18:17:41
