Order,Latitude,Longitude,Unused,Altitude,Days,Date,Time
0,31.296529999999997,121.547574,0,491,39991.4294791667,2009-06-27,10:18:27
1,31.296458,121.547633,0,490,39991.429537037,2009-06-27,10:18:32
2,31.296365,121.547674,0,489,39991.4295949074,2009-06-27,10:18:37
3,31.296244,121.547742,0,488,39991.4296527778,2009-06-27,10:18:42
4,31.296183000000003,121.547779,0,487,39991.4297106481,2009-06-27,10:18:47
5,31.296144,121.547873,0,489,39991.4297685185,2009-06-27,10:18:52
6,31.296175,121.547895,0,488,39991.4298263889,2009-06-27,10:18:57
7,31.296164,121.54796100000002,0,487,39991.429884259305,2009-06-27,10:19:02
8,31.296146999999998,121.547996,0,487,39991.4299421296,2009-06-27,10:19:07
9,31.29615,121.54803400000002,0,486,39991.43,2009-06-27,10:19:12
10,31.296122999999998,121.548073,0,485,39991.4300578704,2009-06-27,10:19:17
11,31.296103000000002,121.54813500000002,0,484,39991.430115740695,2009-06-27,10:19:22
12,31.296066999999997,121.548217,0,483,39991.4301736111,2009-06-27,10:19:27
13,31.295596000000003,121.548272,0,483,39991.4302314815,2009-06-27,10:19:32
14,31.295489,121.548332,0,484,39991.4302893518,2009-06-27,10:19:37
15,31.295405,121.548351,0,486,39991.4303472222,2009-06-27,10:19:42
16,31.295305,121.54836399999999,0,481,39991.4304050926,2009-06-27,10:19:47
17,31.295194,121.548308,0,473,39991.430462963,2009-06-27,10:19:52
18,31.295105,121.54821399999999,0,464,39991.4305208333,2009-06-27,10:19:57
19,31.295022999999997,121.548102,0,456,39991.4305787037,2009-06-27,10:20:02
20,31.294925,121.547991,0,449,39991.4306365741,2009-06-27,10:20:07
21,31.294826,121.54786399999999,0,443,39991.430694444396,2009-06-27,10:20:12
22,31.294758,121.54773300000001,0,437,39991.4307523148,2009-06-27,10:20:17
23,31.294666999999997,121.54762,0,433,39991.4308101852,2009-06-27,10:20:22
24,31.294574,121.547499,0,429,39991.4308680556,2009-06-27,10:20:27
25,31.294479,121.547377,0,425,39991.430925925895,2009-06-27,10:20:32
26,31.294642,121.54649099999999,0,29,39991.4309837963,2009-06-27,10:20:37
27,31.294560999999998,121.546438,0,38,39991.4310416667,2009-06-27,10:20:42
28,31.294493,121.546324,0,48,39991.431099537,2009-06-27,10:20:47
29,31.294413,121.546227,0,56,39991.4311574074,2009-06-27,10:20:52
30,31.294309000000002,121.546121,0,62,39991.4312152778,2009-06-27,10:20:57
31,31.294233000000002,121.54600900000001,0,68,39991.431273148104,2009-06-27,10:21:02
32,31.294147,121.545892,0,74,39991.4313310185,2009-06-27,10:21:07
33,31.294074,121.545786,0,79,39991.4313888889,2009-06-27,10:21:12
34,31.294032,121.54565600000001,0,82,39991.4314467593,2009-06-27,10:21:17
35,31.294096999999997,121.545534,0,89,39991.431504629596,2009-06-27,10:21:22
36,31.294214,121.54543500000001,0,98,39991.4315625,2009-06-27,10:21:27
37,31.294354,121.545325,0,106,39991.4316203704,2009-06-27,10:21:32
38,31.294484999999998,121.54521499999998,0,116,39991.4316782407,2009-06-27,10:21:37
39,31.294611,121.545115,0,126,39991.431736111095,2009-06-27,10:21:42
40,31.294762,121.544975,0,136,39991.4317939815,2009-06-27,10:21:47
41,31.294901,121.54489,0,147,39991.431851851805,2009-06-27,10:21:52
42,31.295116999999998,121.544949,0,156,39991.4319097222,2009-06-27,10:21:57
43,31.295166,121.54483700000002,0,165,39991.431967592594,2009-06-27,10:22:02
44,31.295287,121.54475500000001,0,173,39991.432025463,2009-06-27,10:22:07
45,31.2954,121.54465800000001,0,173,39991.432083333304,2009-06-27,10:22:12
46,31.295484000000002,121.54467,0,166,39991.4321412037,2009-06-27,10:22:17
47,31.295562,121.544646,0,167,39991.4321990741,2009-06-27,10:22:22
48,31.295565999999997,121.544693,0,173,39991.4322569444,2009-06-27,10:22:27
49,31.295572999999997,121.54476100000001,0,183,39991.4323148148,2009-06-27,10:22:32
50,31.295592,121.544749,0,183,39991.4323726852,2009-06-27,10:22:37
51,31.295625,121.544726,0,188,39991.4324305556,2009-06-27,10:22:42
52,31.295648999999997,121.54469499999999,0,193,39991.4324884259,2009-06-27,10:22:47
53,31.295658000000003,121.54466299999999,0,193,39991.4325462963,2009-06-27,10:22:52
54,31.295692,121.544655,0,195,39991.4326041667,2009-06-27,10:22:57
55,31.295713,121.544661,0,194,39991.432662037005,2009-06-27,10:23:02
56,31.295703000000003,121.544641,0,195,39991.4327199074,2009-06-27,10:23:07
57,31.295697999999998,121.5446,0,194,39991.432777777794,2009-06-27,10:23:12
58,31.295703999999997,121.54455800000001,0,194,39991.4328356481,2009-06-27,10:23:17
59,31.295723,121.544532,0,193,39991.432893518504,2009-06-27,10:23:22
60,31.296946000000002,121.543333,0,79,39991.433587963,2009-06-27,10:24:22
61,31.295993,121.54526299999999,0,5,39991.4336458333,2009-06-27,10:24:27
